n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
115.0,304.0,13048.0,7.0,56.0,2.643478260869565,20.0,0.0,42.921052631578945,12744.0,40.0,heatmap_np115_npos304_napp13048_ips7_max_app56
139.0,9603.0,8999.0,16.0,8.0,69.0863309352518,20.0,0.0,0.9371029886493804,0.0,7.0,heatmap_np139_npos9603_napp8999_ips16_max_app8
568.0,6455.0,4460.0,19.0,51.0,11.36443661971831,20.0,0.0,0.6909372579395817,0.0,40.0,heatmap_np568_npos6455_napp4460_ips19_max_app51
220.0,3729.0,9745.0,6.0,19.0,16.95,20.0,0.0,2.613301153124162,6016.0,18.0,heatmap_np220_npos3729_napp9745_ips6_max_app19
352.0,7705.0,17418.0,8.0,26.0,21.889204545454547,20.0,0.0,2.260609993510707,9713.0,25.0,heatmap_np352_npos7705_napp17418_ips8_max_app26
499.0,4634.0,4721.0,17.0,58.0,9.286573146292586,20.0,0.0,1.0187742770824342,87.0,40.0,heatmap_np499_npos4634_napp4721_ips17_max_app58
752.0,10554.0,12898.0,11.0,45.0,14.034574468085106,20.0,0.0,1.2220958878150465,2344.0,40.0,heatmap_np752_npos10554_napp12898_ips11_max_app45
12.0,1879.0,168.0,14.0,12.0,156.58333333333334,20.0,0.0,0.08940926024481106,0.0,11.0,heatmap_np12_npos1879_napp168_ips14_max_app12
84.0,7231.0,11299.0,18.0,36.0,86.08333333333333,20.0,0.0,1.5625777900705298,4068.0,35.0,heatmap_np84_npos7231_napp11299_ips18_max_app36
728.0,4359.0,1554.0,7.0,11.0,5.987637362637362,20.0,0.0,0.35650378527185134,0.0,10.0,heatmap_np728_npos4359_napp1554_ips7_max_app11
426.0,10478.0,15787.0,13.0,23.0,24.5962441314554,20.0,0.0,1.5066806642489026,5309.0,22.0,heatmap_np426_npos10478_napp15787_ips13_max_app23
375.0,1206.0,6005.0,12.0,47.0,3.216,20.0,0.0,4.9792703150912105,4799.0,40.0,heatmap_np375_npos1206_napp6005_ips12_max_app47
296.0,11377.0,2899.0,10.0,54.0,38.435810810810814,20.0,0.0,0.2548123406873517,0.0,40.0,heatmap_np296_npos11377_napp2899_ips10_max_app54
542.0,2461.0,11099.0,15.0,31.0,4.540590405904059,20.0,0.0,4.509955302722471,8638.0,30.0,heatmap_np542_npos2461_napp11099_ips15_max_app31
610.0,8627.0,7329.0,5.0,17.0,14.142622950819671,20.0,0.0,0.849542135157065,0.0,16.0,heatmap_np610_npos8627_napp7329_ips5_max_app17
167.0,5304.0,15565.0,20.0,42.0,31.760479041916167,20.0,0.0,2.934577677224736,10261.0,40.0,heatmap_np167_npos5304_napp15565_ips20_max_app42
159.0,7022.0,7020.0,7.0,53.0,44.16352201257862,20.0,0.0,0.9997151808601538,0.0,40.0,heatmap_np159_npos7022_napp7020_ips7_max_app53
606.0,3909.0,15115.0,18.0,21.0,6.4504950495049505,20.0,0.0,3.8667178306472243,11206.0,20.0,heatmap_np606_npos3909_napp15115_ips18_max_app21
550.0,9794.0,2497.0,12.0,6.0,17.80727272727273,20.0,0.0,0.2549520114355728,0.0,5.0,heatmap_np550_npos9794_napp2497_ips12_max_app6
301.0,1043.0,10557.0,13.0,36.0,3.4651162790697674,20.0,0.0,10.12176414189837,9514.0,35.0,heatmap_np301_npos1043_napp10557_ips13_max_app36
370.0,11870.0,16578.0,15.0,43.0,32.08108108108108,20.0,0.0,1.3966301600673967,4708.0,40.0,heatmap_np370_npos11870_napp16578_ips15_max_app43
418.0,2808.0,6658.0,10.0,13.0,6.717703349282297,20.0,0.0,2.3710826210826212,3850.0,12.0,heatmap_np418_npos2808_napp6658_ips10_max_app13
733.0,8647.0,12043.0,20.0,27.0,11.796725784447476,20.0,0.0,1.39273736556031,3396.0,26.0,heatmap_np733_npos8647_napp12043_ips20_max_app27
91.0,5938.0,2157.0,5.0,60.0,65.25274725274726,20.0,0.0,0.3632536207477265,0.0,40.0,heatmap_np91_npos5938_napp2157_ips5_max_app60
17.0,9159.0,13288.0,9.0,17.0,538.7647058823529,20.0,0.0,1.4508134075772465,4129.0,16.0,heatmap_np17_npos9159_napp13288_ips9_max_app17
494.0,6287.0,17722.0,6.0,33.0,12.726720647773279,20.0,0.0,2.818832511531732,11435.0,32.0,heatmap_np494_npos6287_napp17722_ips6_max_app33
344.0,3052.0,5168.0,19.0,8.0,8.872093023255815,20.0,0.0,1.693315858453473,2116.0,7.0,heatmap_np344_npos3052_napp5168_ips19_max_app8
228.0,8058.0,3711.0,17.0,16.0,35.3421052631579,20.0,0.0,0.460536113179449,0.0,15.0,heatmap_np228_npos8058_napp3711_ips17_max_app16
573.0,5122.0,9137.0,8.0,41.0,8.93891797556719,20.0,0.0,1.7838734869191721,4015.0,40.0,heatmap_np573_npos5122_napp9137_ips8_max_app41
677.0,11182.0,8194.0,14.0,55.0,16.51698670605613,20.0,0.0,0.7327848327669468,0.0,40.0,heatmap_np677_npos11182_napp8194_ips14_max_app55
135.0,1904.0,13585.0,11.0,32.0,14.103703703703705,20.0,0.0,7.134978991596639,11681.0,31.0,heatmap_np135_npos1904_napp13585_ips11_max_app32
111.0,10640.0,548.0,20.0,38.0,95.85585585585585,20.0,0.0,0.05150375939849624,0.0,37.0,heatmap_np111_npos10640_napp548_ips20_max_app38
653.0,1696.0,12577.0,5.0,7.0,2.5972434915773355,20.0,0.0,7.415683962264151,10881.0,6.0,heatmap_np653_npos1696_napp12577_ips5_max_app7
598.0,7862.0,5036.0,15.0,19.0,13.147157190635452,20.0,0.0,0.6405494785041974,0.0,18.0,heatmap_np598_npos7862_napp5036_ips15_max_app19
253.0,4568.0,17028.0,10.0,51.0,18.055335968379445,20.0,0.0,3.727670753064799,12460.0,40.0,heatmap_np253_npos4568_napp17028_ips10_max_app51
319.0,6495.0,10129.0,12.0,58.0,20.36050156739812,20.0,0.0,1.559507313317937,3634.0,40.0,heatmap_np319_npos6495_napp10129_ips12_max_app58
469.0,3593.0,4141.0,13.0,26.0,7.660980810234541,20.0,0.0,1.1525187865293627,548.0,25.0,heatmap_np469_npos3593_napp4141_ips13_max_app26
784.0,9712.0,14559.0,7.0,15.0,12.387755102040817,20.0,0.0,1.4990733113673806,4847.0,14.0,heatmap_np784_npos9712_napp14559_ips7_max_app15
41.0,470.0,8607.0,18.0,41.0,11.463414634146341,20.0,0.0,18.312765957446807,8137.0,40.0,heatmap_np41_npos470_napp8607_ips18_max_app41
68.0,8445.0,15246.0,14.0,10.0,124.19117647058823,20.0,0.0,1.8053285968028419,6801.0,9.0,heatmap_np68_npos8445_napp15246_ips14_max_app10
709.0,5391.0,7714.0,11.0,35.0,7.603667136812412,20.0,0.0,1.4309033574475978,2323.0,34.0,heatmap_np709_npos5391_napp7714_ips11_max_app35
443.0,11311.0,10707.0,17.0,47.0,25.532731376975168,20.0,0.0,0.9466006542303952,0.0,40.0,heatmap_np443_npos11311_napp10707_ips17_max_app47
395.0,2619.0,3208.0,8.0,24.0,6.630379746835443,20.0,0.0,1.2248949980908743,589.0,23.0,heatmap_np395_npos2619_napp3208_ips8_max_app24
275.0,10342.0,5683.0,6.0,30.0,37.60727272727273,20.0,0.0,0.5495068652098241,0.0,29.0,heatmap_np275_npos10342_napp5683_ips6_max_app30
524.0,1245.0,16166.0,19.0,54.0,2.3759541984732824,20.0,0.0,12.984738955823293,14921.0,40.0,heatmap_np524_npos1245_napp16166_ips19_max_app54
629.0,7212.0,1164.0,9.0,43.0,11.465818759936408,20.0,0.0,0.16139767054908485,0.0,40.0,heatmap_np629_npos7212_napp1164_ips9_max_app43
183.0,4468.0,11613.0,16.0,17.0,24.415300546448087,20.0,0.0,2.5991495076096687,7145.0,16.0,heatmap_np183_npos4468_napp11613_ips16_max_app17
199.0,9944.0,17709.0,18.0,59.0,49.969849246231156,20.0,0.0,1.7808728881737732,7765.0,40.0,heatmap_np199_npos9944_napp17709_ips18_max_app59
646.0,896.0,5541.0,7.0,29.0,1.3869969040247678,20.0,0.0,6.184151785714286,4645.0,28.0,heatmap_np646_npos896_napp5541_ips7_max_app29
516.0,6815.0,13169.0,13.0,12.0,13.207364341085272,20.0,0.0,1.9323550990462215,6354.0,11.0,heatmap_np516_npos6815_napp13169_ips13_max_app12
267.0,4119.0,1035.0,12.0,44.0,15.426966292134832,20.0,0.0,0.25127458120903134,0.0,40.0,heatmap_np267_npos4119_napp1035_ips12_max_app44
386.0,8843.0,8146.0,10.0,37.0,22.909326424870468,20.0,0.0,0.9211805948207622,0.0,36.0,heatmap_np386_npos8843_napp8146_ips10_max_app37
433.0,5744.0,13993.0,15.0,5.0,13.265588914549653,20.0,0.0,2.436107242339833,8249.0,4.0,heatmap_np433_npos5744_napp13993_ips15_max_app5
723.0,11710.0,3627.0,5.0,22.0,16.19640387275242,20.0,0.0,0.30973526900085396,0.0,21.0,heatmap_np723_npos11710_napp3627_ips5_max_app22
82.0,2972.0,9440.0,20.0,52.0,36.24390243902439,20.0,0.0,3.1763122476446837,6468.0,40.0,heatmap_np82_npos2972_napp9440_ips20_max_app52
57.0,6144.0,2589.0,16.0,31.0,107.78947368421052,20.0,0.0,0.42138671875,0.0,30.0,heatmap_np57_npos6144_napp2589_ips16_max_app31
800.0,3197.0,10263.0,9.0,56.0,3.99625,20.0,0.0,3.2101970597435097,7066.0,40.0,heatmap_np800_npos3197_napp10263_ips9_max_app56
460.0,9362.0,7077.0,19.0,40.0,20.35217391304348,20.0,0.0,0.7559282204657125,0.0,39.0,heatmap_np460_npos9362_napp7077_ips19_max_app40
243.0,10993.0,12171.0,8.0,9.0,45.23868312757202,20.0,0.0,1.1071591012462476,1178.0,8.0,heatmap_np243_npos10993_napp12171_ips8_max_app9
588.0,2096.0,1827.0,17.0,33.0,3.564625850340136,20.0,0.0,0.8716603053435115,0.0,32.0,heatmap_np588_npos2096_napp1827_ips17_max_app33
668.0,8214.0,16600.0,11.0,50.0,12.296407185628743,20.0,0.0,2.0209398587776968,8386.0,40.0,heatmap_np668_npos8214_napp16600_ips11_max_app50
125.0,4969.0,6293.0,14.0,25.0,39.752,20.0,0.0,1.2664520024149728,1324.0,24.0,heatmap_np125_npos4969_napp6293_ips14_max_app25
151.0,7661.0,11255.0,5.0,46.0,50.735099337748345,20.0,0.0,1.4691293564808772,3594.0,40.0,heatmap_np151_npos7661_napp11255_ips5_max_app46
693.0,4772.0,3019.0,20.0,14.0,6.886002886002886,20.0,0.0,0.6326487845766974,0.0,13.0,heatmap_np693_npos4772_napp3019_ips20_max_app14
564.0,10784.0,15689.0,10.0,27.0,19.120567375886523,20.0,0.0,1.4548405044510386,4905.0,26.0,heatmap_np564_npos10784_napp15689_ips10_max_app27
219.0,1555.0,7490.0,15.0,57.0,7.100456621004566,20.0,0.0,4.816720257234727,5935.0,40.0,heatmap_np219_npos1555_napp7490_ips15_max_app57
334.0,9558.0,1678.0,13.0,51.0,28.61676646706587,20.0,0.0,0.17555974053149195,0.0,40.0,heatmap_np334_npos9558_napp1678_ips13_max_app51
484.0,627.0,11459.0,12.0,20.0,1.2954545454545454,20.0,0.0,18.27591706539075,10832.0,19.0,heatmap_np484_npos627_napp11459_ips12_max_app20
775.0,6686.0,6162.0,18.0,7.0,8.627096774193548,20.0,0.0,0.9216272808854322,0.0,6.0,heatmap_np775_npos6686_napp6162_ips18_max_app7
32.0,3405.0,15907.0,7.0,32.0,106.40625,20.0,0.0,4.671659324522761,12502.0,31.0,heatmap_np32_npos3405_napp15907_ips7_max_app32
108.0,11519.0,4566.0,11.0,18.0,106.6574074074074,20.0,0.0,0.3963885753971699,0.0,17.0,heatmap_np108_npos11519_napp4566_ips11_max_app18
749.0,2413.0,17296.0,14.0,42.0,3.2216288384512684,20.0,0.0,7.167840861997513,14883.0,40.0,heatmap_np749_npos2413_napp17296_ips14_max_app42
409.0,8296.0,43.0,8.0,55.0,20.283618581907092,20.0,0.0,0.005183220829315333,0.0,40.0,heatmap_np409_npos8296_napp43_ips8_max_app55
361.0,5542.0,12739.0,17.0,29.0,15.35180055401662,20.0,0.0,2.298628653915554,7197.0,28.0,heatmap_np361_npos5542_napp12739_ips17_max_app29
291.0,7374.0,14125.0,19.0,23.0,25.34020618556701,20.0,0.0,1.9155139679956605,6751.0,22.0,heatmap_np291_npos7374_napp14125_ips19_max_app23
540.0,4309.0,8840.0,6.0,48.0,7.979629629629629,20.0,0.0,2.0515200742631703,4531.0,40.0,heatmap_np540_npos4309_napp8840_ips6_max_app48
620.0,10146.0,9589.0,16.0,34.0,16.364516129032257,20.0,0.0,0.9451015178395427,0.0,33.0,heatmap_np620_npos10146_napp9589_ips16_max_app34
174.0,1444.0,4338.0,9.0,11.0,8.298850574712644,20.0,0.0,3.0041551246537397,2894.0,10.0,heatmap_np174_npos1444_napp4338_ips9_max_app11
176.0,10162.0,5529.0,20.0,21.0,57.73863636363637,20.0,0.0,0.5440858098799449,0.0,20.0,heatmap_np176_npos10162_napp5529_ips20_max_app21
620.0,1424.0,17663.0,5.0,52.0,2.296774193548387,20.0,0.0,12.40379213483146,16239.0,40.0,heatmap_np620_npos1424_napp17663_ips5_max_app52
539.0,7390.0,1046.0,15.0,37.0,13.710575139146568,20.0,0.0,0.1415426251691475,0.0,36.0,heatmap_np539_npos7390_napp1046_ips15_max_app37
293.0,4291.0,13215.0,10.0,5.0,14.64505119453925,20.0,0.0,3.0797017012351433,8924.0,4.0,heatmap_np293_npos4291_napp13215_ips10_max_app5
359.0,8265.0,13934.0,12.0,12.0,23.022284122562674,20.0,0.0,1.6859044162129462,5669.0,11.0,heatmap_np359_npos8265_napp13934_ips12_max_app12
410.0,5570.0,8122.0,13.0,44.0,13.585365853658537,20.0,0.0,1.4581687612208258,2552.0,40.0,heatmap_np410_npos5570_napp8122_ips13_max_app44
750.0,11489.0,9499.0,7.0,59.0,15.318666666666667,20.0,0.0,0.8267908434154408,0.0,40.0,heatmap_np750_npos11489_napp9499_ips7_max_app59
105.0,2440.0,3651.0,18.0,29.0,23.238095238095237,20.0,0.0,1.4963114754098361,1211.0,28.0,heatmap_np105_npos2440_napp3651_ips18_max_app29
34.0,6667.0,10221.0,14.0,34.0,196.08823529411765,20.0,0.0,1.5330733463326833,3554.0,33.0,heatmap_np34_npos6667_napp10221_ips14_max_app34
774.0,3421.0,2582.0,11.0,24.0,4.419896640826873,20.0,0.0,0.7547500730780473,0.0,23.0,heatmap_np774_npos3421_napp2582_ips11_max_app24
483.0,9539.0,14756.0,17.0,10.0,19.749482401656316,20.0,0.0,1.5469126742845163,5217.0,9.0,heatmap_np483_npos9539_napp14756_ips17_max_app10
336.0,643.0,7084.0,8.0,33.0,1.9136904761904763,20.0,0.0,11.01710730948678,6441.0,32.0,heatmap_np336_npos643_napp7084_ips8_max_app33
217.0,10813.0,1799.0,6.0,40.0,49.8294930875576,20.0,0.0,0.166373809303616,0.0,39.0,heatmap_np217_npos10813_napp1799_ips6_max_app40
565.0,1524.0,12107.0,19.0,16.0,2.697345132743363,20.0,0.0,7.944225721784777,10583.0,15.0,heatmap_np565_npos1524_napp12107_ips19_max_app16
694.0,7689.0,6322.0,9.0,32.0,11.079250720461095,20.0,0.0,0.8222135518272857,0.0,31.0,heatmap_np694_npos7689_napp6322_ips9_max_app32
149.0,4742.0,16664.0,16.0,57.0,31.825503355704697,20.0,0.0,3.5141290594685786,11922.0,40.0,heatmap_np149_npos4742_napp16664_ips16_max_app57
125.0,8230.0,2995.0,7.0,7.0,65.84,20.0,0.0,0.36391251518833534,0.0,6.0,heatmap_np125_npos8230_napp2995_ips7_max_app7
670.0,4949.0,11196.0,18.0,39.0,7.386567164179104,20.0,0.0,2.262275207112548,6247.0,38.0,heatmap_np670_npos4949_napp11196_ips18_max_app39
590.0,11008.0,7514.0,12.0,50.0,18.65762711864407,20.0,0.0,0.682594476744186,0.0,40.0,heatmap_np590_npos11008_napp7514_ips12_max_app50
242.0,2078.0,15749.0,13.0,20.0,8.586776859504132,20.0,0.0,7.5789220404234845,13671.0,19.0,heatmap_np242_npos2078_napp15749_ips13_max_app20
311.0,9331.0,11413.0,15.0,27.0,30.0032154340836,20.0,0.0,1.223127210374022,2082.0,26.0,heatmap_np311_npos9331_napp11413_ips15_max_app27
798.0,6114.0,15953.0,20.0,46.0,7.661654135338346,20.0,0.0,2.6092574419365393,9839.0,40.0,heatmap_np798_npos6114_napp15953_ips20_max_app46
58.0,3225.0,6173.0,5.0,14.0,55.60344827586207,20.0,0.0,1.914108527131783,2948.0,13.0,heatmap_np58_npos3225_napp6173_ips5_max_app14
82.0,11690.0,17233.0,9.0,35.0,142.5609756097561,20.0,0.0,1.4741659538066725,5543.0,34.0,heatmap_np82_npos11690_napp17233_ips9_max_app35
726.0,2988.0,4538.0,16.0,11.0,4.115702479338843,20.0,0.0,1.5187416331994645,1550.0,10.0,heatmap_np726_npos2988_napp4538_ips16_max_app11
436.0,8825.0,12802.0,6.0,22.0,20.240825688073393,20.0,0.0,1.4506515580736543,3977.0,21.0,heatmap_np436_npos8825_napp12802_ips6_max_app22
385.0,5760.0,71.0,19.0,48.0,14.96103896103896,20.0,0.0,0.012326388888888888,0.0,40.0,heatmap_np385_npos5760_napp71_ips19_max_app48
268.0,6843.0,8833.0,17.0,55.0,25.53358208955224,20.0,0.0,1.2908081250913341,1990.0,40.0,heatmap_np268_npos6843_napp8833_ips17_max_app55
513.0,4088.0,14083.0,8.0,30.0,7.968810916179337,20.0,0.0,3.4449608610567513,9995.0,29.0,heatmap_np513_npos4088_napp14083_ips8_max_app30
643.0,9972.0,4345.0,14.0,18.0,15.508553654743391,20.0,0.0,0.4357200160449258,0.0,17.0,heatmap_np643_npos9972_napp4345_ips14_max_app18
200.0,866.0,9631.0,11.0,41.0,4.33,20.0,0.0,11.121247113163973,8765.0,40.0,heatmap_np200_npos866_napp9631_ips11_max_app41
186.0,7196.0,15051.0,5.0,28.0,38.68817204301075,20.0,0.0,2.091578654808227,7855.0,27.0,heatmap_np186_npos7196_napp15051_ips5_max_app28
629.0,4488.0,6991.0,20.0,60.0,7.135135135135135,20.0,0.0,1.5577094474153297,2503.0,40.0,heatmap_np629_npos4488_napp6991_ips20_max_app60
523.0,10326.0,10621.0,10.0,43.0,19.74378585086042,20.0,0.0,1.0285686616308347,295.0,40.0,heatmap_np523_npos10326_napp10621_ips10_max_app43
278.0,1264.0,2525.0,15.0,13.0,4.546762589928058,20.0,0.0,1.9976265822784811,1261.0,12.0,heatmap_np278_npos1264_napp2525_ips15_max_app13
393.0,11342.0,6651.0,13.0,6.0,28.860050890585242,20.0,0.0,0.5864045141950274,0.0,5.0,heatmap_np393_npos11342_napp6651_ips13_max_app6
444.0,2590.0,16537.0,12.0,37.0,5.833333333333333,20.0,0.0,6.384942084942085,13947.0,36.0,heatmap_np444_npos2590_napp16537_ips12_max_app37
709.0,8475.0,2163.0,18.0,53.0,11.95345557122708,20.0,0.0,0.2552212389380531,0.0,40.0,heatmap_np709_npos8475_napp2163_ips18_max_app53
65.0,5363.0,12085.0,7.0,21.0,82.50769230769231,20.0,0.0,2.2534029461122507,6722.0,20.0,heatmap_np65_npos5363_napp12085_ips7_max_app21
43.0,9731.0,673.0,11.0,43.0,226.30232558139534,20.0,0.0,0.06916041516801973,0.0,40.0,heatmap_np43_npos9731_napp673_ips11_max_app43
468.0,6514.0,5191.0,8.0,15.0,13.918803418803419,20.0,0.0,0.7968989867976666,0.0,14.0,heatmap_np468_npos6514_napp5191_ips8_max_app15
321.0,3577.0,17781.0,17.0,40.0,11.143302180685358,20.0,0.0,4.9709253564439475,14204.0,39.0,heatmap_np321_npos3577_napp17781_ips17_max_app40
251.0,7834.0,9091.0,19.0,34.0,31.211155378486055,20.0,0.0,1.160454429410263,1257.0,33.0,heatmap_np251_npos7834_napp9091_ips19_max_app34
599.0,4599.0,3699.0,6.0,9.0,7.67779632721202,20.0,0.0,0.8043052837573386,0.0,8.0,heatmap_np599_npos4599_napp3699_ips6_max_app9
654.0,10613.0,13631.0,16.0,25.0,16.22782874617737,20.0,0.0,1.2843682276453405,3018.0,24.0,heatmap_np654_npos10613_napp13631_ips16_max_app25
108.0,1727.0,8206.0,9.0,48.0,15.99074074074074,20.0,0.0,4.751592356687898,6479.0,40.0,heatmap_np108_npos1727_napp8206_ips9_max_app48
134.0,11166.0,12535.0,18.0,14.0,83.32835820895522,20.0,0.0,1.1226043345871395,1369.0,13.0,heatmap_np134_npos11166_napp12535_ips18_max_app14
679.0,1923.0,541.0,7.0,45.0,2.8321060382916055,20.0,0.0,0.28133125325013003,0.0,40.0,heatmap_np679_npos1923_napp541_ips7_max_app45
575.0,8042.0,17070.0,13.0,58.0,13.986086956521739,20.0,0.0,2.122606316836608,9028.0,40.0,heatmap_np575_npos8042_napp17070_ips13_max_app58
227.0,5140.0,5043.0,12.0,26.0,22.643171806167402,20.0,0.0,0.9811284046692607,0.0,25.0,heatmap_np227_npos5140_napp5043_ips12_max_app26
345.0,6318.0,4112.0,10.0,19.0,18.31304347826087,20.0,0.0,0.6508388730610953,0.0,18.0,heatmap_np345_npos6318_napp4112_ips10_max_app19
492.0,3023.0,10066.0,15.0,51.0,6.144308943089431,20.0,0.0,3.329804829639431,7043.0,40.0,heatmap_np492_npos3023_napp10066_ips15_max_app51
758.0,9189.0,8635.0,5.0,38.0,12.12269129287599,20.0,0.0,0.9397105234519534,0.0,37.0,heatmap_np758_npos9189_napp8635_ips5_max_app38
18.0,246.0,14623.0,20.0,8.0,13.666666666666666,20.0,0.0,59.44308943089431,14377.0,7.0,heatmap_np18_npos246_napp14623_ips20_max_app8
91.0,8666.0,7703.0,16.0,42.0,95.23076923076923,20.0,0.0,0.8888760673897992,0.0,40.0,heatmap_np91_npos8666_napp7703_ips16_max_app42
735.0,5922.0,15200.0,9.0,17.0,8.057142857142857,20.0,0.0,2.5667004390408645,9278.0,16.0,heatmap_np735_npos5922_napp15200_ips9_max_app17
420.0,11889.0,3219.0,19.0,31.0,28.307142857142857,20.0,0.0,0.27075447893010346,0.0,30.0,heatmap_np420_npos11889_napp3219_ips19_max_app31
369.0,2793.0,10752.0,6.0,54.0,7.569105691056911,20.0,0.0,3.8496240601503757,7959.0,40.0,heatmap_np369_npos2793_napp10752_ips6_max_app54
302.0,9766.0,16106.0,8.0,47.0,32.33774834437086,20.0,0.0,1.6491910710628712,6340.0,40.0,heatmap_np302_npos9766_napp16106_ips8_max_app47
547.0,1074.0,5659.0,17.0,23.0,1.963436928702011,20.0,0.0,5.269087523277467,4585.0,22.0,heatmap_np547_npos1074_napp5659_ips17_max_app23
603.0,6994.0,11672.0,11.0,10.0,11.598673300165837,20.0,0.0,1.6688590220188733,4678.0,9.0,heatmap_np603_npos6994_napp11672_ips11_max_app10
160.0,3940.0,1189.0,14.0,36.0,24.625,20.0,0.0,0.3017766497461929,0.0,35.0,heatmap_np160_npos3940_napp1189_ips14_max_app36
165.0,8597.0,12267.0,9.0,60.0,52.1030303030303,20.0,0.0,1.4268931022449691,3670.0,40.0,heatmap_np165_npos8597_napp12267_ips9_max_app60
611.0,5332.0,1925.0,16.0,28.0,8.726677577741407,20.0,0.0,0.36102775693923483,0.0,27.0,heatmap_np611_npos5332_napp1925_ips16_max_app28
543.0,11346.0,16785.0,6.0,13.0,20.895027624309392,20.0,0.0,1.4793759915388682,5439.0,12.0,heatmap_np543_npos11346_napp16785_ips6_max_app13
294.0,2489.0,6477.0,19.0,44.0,8.465986394557824,20.0,0.0,2.6022498995580556,3988.0,40.0,heatmap_np294_npos2489_napp6477_ips19_max_app44
377.0,10494.0,2703.0,17.0,36.0,27.83554376657825,20.0,0.0,0.25757575757575757,0.0,35.0,heatmap_np377_npos10494_napp2703_ips17_max_app36
425.0,1187.0,10377.0,8.0,6.0,2.7929411764705883,20.0,0.0,8.742207245155855,9190.0,5.0,heatmap_np425_npos1187_napp10377_ips8_max_app6
727.0,7248.0,7244.0,14.0,21.0,9.969738651994499,20.0,0.0,0.9994481236203091,0.0,20.0,heatmap_np727_npos7248_napp7244_ips14_max_app21
86.0,4340.0,14882.0,11.0,53.0,50.46511627906977,20.0,0.0,3.4290322580645163,10542.0,40.0,heatmap_np86_npos4340_napp14882_ips11_max_app53
10.0,10581.0,7961.0,7.0,10.0,1058.1,20.0,0.0,0.7523863528967016,0.0,9.0,heatmap_np10_npos10581_napp7961_ips7_max_app10
753.0,1848.0,13809.0,18.0,55.0,2.454183266932271,20.0,0.0,7.472402597402597,11961.0,40.0,heatmap_np753_npos1848_napp13809_ips18_max_app55
499.0,7733.0,3531.0,12.0,41.0,15.496993987975952,20.0,0.0,0.4566145092460882,0.0,40.0,heatmap_np499_npos7733_napp3531_ips12_max_app41
349.0,4603.0,9343.0,13.0,16.0,13.189111747851003,20.0,0.0,2.0297631979144035,4740.0,15.0,heatmap_np349_npos4603_napp9343_ips13_max_app16
223.0,6437.0,17543.0,15.0,8.0,28.865470852017935,20.0,0.0,2.7253378903215784,11106.0,7.0,heatmap_np223_npos6437_napp17543_ips15_max_app8
567.0,3745.0,5373.0,10.0,34.0,6.604938271604938,20.0,0.0,1.4347129506008012,1628.0,33.0,heatmap_np567_npos3745_napp5373_ips10_max_app34
684.0,9583.0,13054.0,20.0,49.0,14.010233918128655,20.0,0.0,1.3622039027444433,3471.0,40.0,heatmap_np684_npos9583_napp13054_ips20_max_app49
142.0,505.0,921.0,5.0,25.0,3.556338028169014,20.0,0.0,1.8237623762376238,416.0,24.0,heatmap_np142_npos505_napp921_ips5_max_app25
116.0,9007.0,14239.0,14.0,45.0,77.64655172413794,20.0,0.0,1.5808815365826578,5232.0,40.0,heatmap_np116_npos9007_napp14239_ips14_max_app45
591.0,6252.0,9755.0,17.0,26.0,10.578680203045685,20.0,0.0,1.560300703774792,3503.0,25.0,heatmap_np591_npos6252_napp9755_ips17_max_app26
246.0,3181.0,4506.0,8.0,58.0,12.93089430894309,20.0,0.0,1.4165356806035838,1325.0,40.0,heatmap_np246_npos3181_napp4506_ips8_max_app58
326.0,7906.0,4662.0,6.0,52.0,24.25153374233129,20.0,0.0,0.5896787250189729,0.0,40.0,heatmap_np326_npos7906_napp4662_ips6_max_app52
476.0,5180.0,17393.0,19.0,19.0,10.882352941176471,20.0,0.0,3.357722007722008,12213.0,18.0,heatmap_np476_npos5180_napp17393_ips19_max_app19
779.0,11147.0,228.0,9.0,8.0,14.309370988446727,20.0,0.0,0.02045393379384588,0.0,7.0,heatmap_np779_npos11147_napp228_ips9_max_app8
36.0,2033.0,12923.0,16.0,36.0,56.47222222222222,20.0,0.0,6.3566158386620755,10890.0,35.0,heatmap_np36_npos2033_napp12923_ips16_max_app36
61.0,7080.0,1512.0,20.0,18.0,116.06557377049181,20.0,0.0,0.2135593220338983,0.0,17.0,heatmap_np61_npos7080_napp1512_ips20_max_app18
702.0,3757.0,11292.0,5.0,43.0,5.351851851851852,20.0,0.0,3.0055895661431995,7535.0,40.0,heatmap_np702_npos3757_napp11292_ips5_max_app43
449.0,9923.0,6047.0,15.0,54.0,22.100222717149222,20.0,0.0,0.6093923208707044,0.0,40.0,heatmap_np449_npos9923_napp6047_ips15_max_app54
401.0,1008.0,15793.0,10.0,30.0,2.513715710723192,20.0,0.0,15.66765873015873,14785.0,29.0,heatmap_np401_npos1008_napp15793_ips10_max_app30
270.0,11929.0,11070.0,12.0,24.0,44.181481481481484,20.0,0.0,0.9279906111157683,0.0,23.0,heatmap_np270_npos11929_napp11070_ips12_max_app24
519.0,2656.0,2836.0,13.0,47.0,5.1175337186897885,20.0,0.0,1.0677710843373494,180.0,40.0,heatmap_np519_npos2656_napp2836_ips13_max_app47
