n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulated_positions,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
13,34,110,16,9,4.230769231,84,2,26,10,0,6,Medicine-Emergency Med_ma9_ips16,5,42.7,84.0,0.0,0.7534545454545455,0.0036363636363636,0.4202020202020201,1.0,0,76.15384615384616,84.0,0.0,0.0,0.4202020202020201,0.4202020202020201,0.0,0,76.15384615384616,84.0,0.0,0.0,0.4202020202020201,0.4202020202020201,0.0,1,76.15384615384616,84.0,0.0,1.2036363636363636,0.3222727272727273,0.4202020202020201,1.0,0,76.15384615384616,84.0,0.0,0.0,0.4202020202020201,0.4202020202020201,0.0,0,76.15384615384616,84.0,0.0,0.0,0.4202020202020201,0.4202020202020201,0.0,1,76.15384615384616,84.0,0.0,1.2036363636363636,0.3222727272727273,0.4202020202020201,1.0
13,34,110,19,5,4.230769231,84,2,26,10,0,4,Medicine-Emergency Med_ma5_ips19,4,40.4,84.0,0.0,1.008863636363636,0.37,0.881090909090909,1.0,0,42.30769230769231,84.0,0.0,0.0,0.8825454545454546,0.8825454545454546,0.0,0,42.30769230769231,84.0,0.0,0.0,0.8825454545454546,0.8825454545454546,0.0,1,42.30769230769231,84.0,0.0,1.247272727272727,0.7929545454545454,0.883818181818182,0.9923076923076924,0,42.30769230769231,84.0,0.0,0.0,0.8825454545454546,0.8825454545454546,0.0,1,42.30769230769231,84.0,0.0,1.247272727272727,0.7929545454545454,0.883818181818182,0.9923076923076924,2,42.30769230769231,84.0,0.0,1.185,0.676969696969697,0.8801818181818183,1.0
13,34,110,5,9,4.230769231,84,2,26,10,0,6,Medicine-Emergency Med_ma9_ips5,2,17.853846153846156,84.0,0.0,0.5904545454545455,0.0001298701298701,0.1313131313131313,1.0,1,56.65384615384615,84.0,0.0,0.9563636363636364,0.0281818181818181,0.1313131313131313,1.0,1,56.65384615384615,84.0,0.0,0.9563636363636364,0.0281818181818181,0.1313131313131313,1.0,1,56.65384615384615,84.0,0.0,0.9563636363636364,0.0281818181818181,0.1313131313131313,1.0,0,76.15384615384616,93.6,9.6,0.0,0.1313131313131313,0.1313131313131313,0.0,0,76.15384615384616,93.6,9.6,0.0,0.1313131313131313,0.1313131313131313,0.0,1,56.65384615384615,84.0,0.0,0.9563636363636364,0.0281818181818181,0.1313131313131313,1.0
13,34,110,8,12,4.230769231,84,2,26,10,0,9,Medicine-Emergency Med_ma12_ips8,3,25.384615384615383,84.0,0.0,0.6303030303030301,0.0,0.1575757575757575,1.0,1,100.79230769230767,84.0,0.0,1.060909090909091,0.0754545454545454,0.1575757575757575,0.9961538461538462,1,100.79230769230767,84.0,0.0,1.060909090909091,0.0754545454545454,0.1575757575757575,0.9961538461538462,1,100.79230769230767,84.0,0.0,1.060909090909091,0.0754545454545454,0.1575757575757575,0.9961538461538462,0,101.53846153846152,91.5,7.5,0.0,0.1575757575757575,0.1575757575757575,0.0,0,101.53846153846152,91.5,7.5,0.0,0.1575757575757575,0.1575757575757575,0.0,2,46.36923076923077,84.0,0.0,0.8927272727272728,0.0105454545454545,0.1575757575757575,1.0
13,34,110,9,8,4.230769231,84,2,26,10,0,5,Medicine-Emergency Med_ma8_ips9,3,26.923076923076923,84.0,0.0,0.7066666666666667,0.0014545454545454,0.265909090909091,1.0,1,67.69230769230771,84.0,0.0,1.0854545454545454,0.1488311688311688,0.265909090909091,1.0,1,67.69230769230771,84.0,0.0,1.0854545454545454,0.1488311688311688,0.265909090909091,1.0,1,67.69230769230771,84.0,0.0,1.0854545454545454,0.1488311688311688,0.265909090909091,1.0,0,67.69230769230771,84.1,0.1,0.0,0.265909090909091,0.265909090909091,0.0,0,67.69230769230771,84.1,0.1,0.0,0.265909090909091,0.265909090909091,0.0,1,67.69230769230771,84.0,0.0,1.0854545454545454,0.1488311688311688,0.265909090909091,1.0
13,34,110,12,13,4.230769231,84,2,26,10,0,10,Medicine-Emergency Med_ma13_ips12,4,34.45384615384616,84.0,0.0,0.7084090909090909,0.0003030303030303,0.2181818181818181,1.0,1,110.0,84.0,0.0,1.1227272727272726,0.1428030303030303,0.2181818181818181,0.9961538461538462,1,110.0,84.0,0.0,1.1227272727272726,0.1428030303030303,0.2181818181818181,0.9961538461538462,1,110.0,84.0,0.0,1.1227272727272726,0.1428030303030303,0.2181818181818181,0.9961538461538462,0,110.0,86.0,2.0,0.0,0.2181818181818181,0.2181818181818181,0.0,0,110.0,86.0,2.0,0.0,0.2181818181818181,0.2181818181818181,0.0,2,108.53846153846152,84.0,0.0,1.0559090909090911,0.0658677685950413,0.2181818181818181,1.0
13,34,110,11,5,4.230769231,84,2,26,10,0,4,Medicine-Emergency Med_ma5_ips11,3,28.35384615384616,84.0,0.0,0.8503030303030302,0.0245454545454545,0.5199999999999999,1.0,0,42.30769230769231,84.0,0.0,0.0,0.5199999999999999,0.5199999999999999,0.0,0,42.30769230769231,84.0,0.0,0.0,0.5199999999999999,0.5199999999999999,0.0,1,42.30769230769231,84.0,0.0,1.131818181818182,0.3670454545454545,0.5199999999999999,0.9961538461538462,0,42.30769230769231,84.0,0.0,0.0,0.5199999999999999,0.5199999999999999,0.0,0,42.30769230769231,84.0,0.0,0.0,0.5199999999999999,0.5199999999999999,0.0,2,39.284615384615385,84.0,0.0,1.0363636363636366,0.1757575757575757,0.5199999999999999,1.0
13,34,110,19,8,4.230769231,84,2,26,10,0,5,Medicine-Emergency Med_ma8_ips19,5,47.48461538461538,84.0,0.0,0.8879999999999999,0.0169696969696969,0.5613636363636364,1.0,0,67.69230769230771,84.0,0.0,0.0,0.5613636363636364,0.5613636363636364,0.0,0,67.69230769230771,84.0,0.0,0.0,0.5613636363636364,0.5613636363636364,0.0,1,67.69230769230771,84.0,0.0,1.2618181818181815,0.4612987012987014,0.5613636363636364,0.9884615384615384,0,67.69230769230771,84.0,0.0,0.0,0.5613636363636364,0.5613636363636364,0.0,0,67.69230769230771,84.0,0.0,0.0,0.5613636363636364,0.5613636363636364,0.0,2,67.69230769230771,84.0,0.0,1.1977272727272728,0.3492424242424242,0.5613636363636364,1.0
13,34,110,7,13,4.230769231,84,2,26,10,0,10,Medicine-Emergency Med_ma13_ips7,3,26.061538461538458,84.0,0.0,0.550909090909091,0.0001818181818181,0.1272727272727272,1.0,1,102.98461538461538,84.0,0.0,1.0327272727272727,0.0518181818181818,0.1272727272727272,1.0,1,102.98461538461538,84.0,0.0,1.0327272727272727,0.0518181818181818,0.1272727272727272,1.0,1,102.98461538461538,84.0,0.0,1.0327272727272727,0.0518181818181818,0.1272727272727272,1.0,0,110.0,96.0,12.0,0.0,0.1272727272727272,0.1272727272727272,0.0,0,110.0,96.0,12.0,0.0,0.1272727272727272,0.1272727272727272,0.0,1,102.98461538461538,84.0,0.0,1.0327272727272727,0.0518181818181818,0.1272727272727272,1.0
13,34,110,6,5,4.230769231,84,2,26,10,0,4,Medicine-Emergency Med_ma5_ips6,2,18.3,84.0,0.0,0.7013636363636364,0.0051515151515151,0.2836363636363636,1.0,1,38.60769230769231,84.0,0.0,1.0118181818181815,0.1015909090909091,0.2836363636363636,1.0,1,38.60769230769231,84.0,0.0,1.0118181818181815,0.1015909090909091,0.2836363636363636,1.0,1,38.60769230769231,84.0,0.0,1.0118181818181815,0.1015909090909091,0.2836363636363636,1.0,0,42.30769230769231,84.7,0.7,0.0,0.2836363636363636,0.2836363636363636,0.0,0,42.30769230769231,84.7,0.7,0.0,0.2836363636363636,0.2836363636363636,0.0,1,38.60769230769231,84.0,0.0,1.0118181818181815,0.1015909090909091,0.2836363636363636,1.0
13,34,110,9,5,4.230769231,84,2,26,10,0,4,Medicine-Emergency Med_ma5_ips9,3,25.707692307692305,84.0,0.0,0.7075757575757575,0.0022727272727272,0.4254545454545455,1.0,0,42.30769230769231,84.0,0.0,0.0,0.4254545454545455,0.4254545454545455,0.0,0,42.30769230769231,84.0,0.0,0.0,0.4254545454545455,0.4254545454545455,0.0,1,42.03076923076923,84.0,0.0,1.0809090909090908,0.2615909090909091,0.4254545454545455,0.9961538461538462,0,42.30769230769231,84.0,0.0,0.0,0.4254545454545455,0.4254545454545455,0.0,0,42.30769230769231,84.0,0.0,0.0,0.4254545454545455,0.4254545454545455,0.0,2,32.38461538461539,84.0,0.0,0.9572727272727272,0.0709090909090909,0.4254545454545455,1.0
79,398,599,20,28,1.516455696,204,5,395,10,0,25,Medicine-Pediatrics_ma28_ips20,15,120.3620253164557,204.0,0.0,0.8774735670562048,0.0020418646462052,0.4710231337944194,1.0,1,212.3037974683544,204.0,0.0,1.1534223706176965,0.4457490879861498,0.4710231337944194,0.9275949367088608,1,212.3037974683544,204.0,0.0,1.1534223706176965,0.4457490879861498,0.4710231337944194,0.9275949367088608,1,212.3037974683544,204.0,0.0,1.1534223706176965,0.4457490879861498,0.4710231337944194,0.9275949367088608,0,212.3037974683544,293.3,89.3,0.0,0.4710231337944194,0.4710231337944194,0.0,0,212.3037974683544,293.3,89.3,0.0,0.4710231337944194,0.4710231337944194,0.0,4,212.3037974683544,204.0,0.0,1.115191986644407,0.3636616583194212,0.4710231337944194,1.0
79,398,599,16,41,1.516455696,204,5,395,10,0,38,Medicine-Pediatrics_ma41_ips16,13,102.42531645569618,204.2,0.2,0.8109926801078722,0.0002861912711662,0.25733946821939,1.0,1,310.87341772151905,204.0,0.0,1.122871452420701,0.2357011686143572,0.25733946821939,0.9334177215189874,1,310.87341772151905,204.0,0.0,1.122871452420701,0.2357011686143572,0.25733946821939,0.9334177215189874,1,310.87341772151905,204.0,0.0,1.122871452420701,0.2357011686143572,0.25733946821939,0.9334177215189874,0,310.87341772151905,422.1,218.1,0.0,0.25733946821939,0.25733946821939,0.0,0,310.87341772151905,422.1,218.1,0.0,0.25733946821939,0.25733946821939,0.0,5,310.87341772151905,204.0,0.0,1.0686811352253758,0.1446531255796698,0.25733946821939,1.0
79,398,599,6,22,1.516455696,204,5,395,10,0,19,Medicine-Pediatrics_ma22_ips6,6,45.640506329113926,229.8,25.8,0.6593767390094601,2.0868113522537563e-05,0.1798451965396874,1.0,3,154.27974683544304,204.2,0.2,1.003116304952699,0.0498550215271065,0.1798451965396874,1.0,3,154.27974683544304,204.2,0.2,1.003116304952699,0.0498550215271065,0.1798451965396874,1.0,1,166.81012658227846,207.2,3.2,1.0362270450751252,0.1390651085141903,0.1798451965396874,0.9629784947604344,0,166.81012658227846,461.1,257.1,0.0,0.1798451965396874,0.1798451965396874,0.0,0,166.81012658227846,461.1,257.1,0.0,0.1798451965396874,0.1798451965396874,0.0,3,154.27974683544304,204.2,0.2,1.003116304952699,0.0498550215271065,0.1798451965396874,1.0
79,398,599,9,39,1.516455696,204,5,395,10,0,36,Medicine-Pediatrics_ma39_ips9,8,64.46329113924051,211.2,7.2,0.7409641068447413,0.0002315687436049,0.1521767047643508,1.0,1,295.7088607594937,204.0,0.0,1.0590984974958264,0.128310341797733,0.1521767047643508,0.9539240506329112,1,295.7088607594937,204.0,0.0,1.0590984974958264,0.128310341797733,0.1521767047643508,0.9539240506329112,1,295.7088607594937,204.0,0.0,1.0590984974958264,0.128310341797733,0.1521767047643508,0.9539240506329112,0,295.7088607594937,487.2,283.2,0.0,0.1521767047643508,0.1521767047643508,0.0,0,295.7088607594937,487.2,283.2,0.0,0.1521767047643508,0.1521767047643508,0.0,4,295.02911392405065,204.0,0.0,1.0242487479131883,0.0525113284044836,0.1521767047643508,1.0
79,398,599,12,12,1.516455696,204,5,395,10,0,9,Medicine-Pediatrics_ma12_ips12,9,71.11772151898734,204.6,0.6,0.872565386755704,0.020033388981636,0.6594323873121869,1.0,1,90.9873417721519,204.0,0.0,1.0943238731218696,0.6198967976931249,0.6594323873121869,0.939746835443038,1,90.9873417721519,204.0,0.0,1.0943238731218696,0.6198967976931249,0.6594323873121869,0.939746835443038,1,90.9873417721519,204.0,0.0,1.0943238731218696,0.6198967976931249,0.6594323873121869,0.939746835443038,0,90.9873417721519,221.2,17.2,0.0,0.6594323873121869,0.6594323873121869,0.0,0,90.9873417721519,221.2,17.2,0.0,0.6594323873121869,0.6594323873121869,0.0,5,90.9873417721519,204.0,0.0,1.03542570951586,0.3908418793226806,0.6594184752365052,1.0
79,398,599,13,32,1.516455696,204,5,395,10,0,29,Medicine-Pediatrics_ma32_ips13,11,85.00759493670887,206.0,2.0,0.7790560024282895,0.0001430956355831,0.2678944073455759,1.0,1,242.6329113924051,204.0,0.0,1.092821368948247,0.2412838601971027,0.2678944073455759,0.94126582278481,1,242.6329113924051,204.0,0.0,1.092821368948247,0.2412838601971027,0.2678944073455759,0.94126582278481,1,242.6329113924051,204.0,0.0,1.092821368948247,0.2412838601971027,0.2678944073455759,0.94126582278481,0,242.6329113924051,412.7,208.7,0.0,0.2678944073455759,0.2678944073455759,0.0,0,242.6329113924051,412.7,208.7,0.0,0.2678944073455759,0.2678944073455759,0.0,4,242.6329113924051,204.2,0.2,1.0565108514190316,0.1552349153350822,0.2678944073455759,1.0
79,398,599,12,10,1.516455696,204,5,395,10,0,7,Medicine-Pediatrics_ma10_ips12,7,71.97721518987342,204.0,0.0,1.0,0.3008903728436282,0.7902671118530884,1.0,1,75.82278481012658,204.0,0.0,1.0824707846410684,0.757688740493415,0.7901669449081803,0.9526582278481012,1,75.82278481012658,204.0,0.0,1.0824707846410684,0.757688740493415,0.7901669449081803,0.9526582278481012,1,75.82278481012658,204.0,0.0,1.0824707846410684,0.757688740493415,0.7901669449081803,0.9526582278481012,0,75.82278481012658,205.2,1.2,0.0,0.7905509181969949,0.7905509181969949,0.0,0,75.82278481012658,205.2,1.2,0.0,0.7905509181969949,0.7905509181969949,0.0,5,75.77215189873417,204.0,0.0,1.0345909849749582,0.5453088480801336,0.7899499165275459,1.0
79,398,599,7,40,1.516455696,204,5,395,10,0,37,Medicine-Pediatrics_ma40_ips7,7,53.07594936708861,226.1,22.1,0.6594323873121869,0.0,0.1154006677796327,1.0,4,239.4012658227848,204.0,0.0,0.9848080133555926,0.018799851604526,0.1154006677796327,1.0,4,239.4012658227848,204.0,0.0,0.9848080133555926,0.018799851604526,0.1154006677796327,1.0,1,303.2911392405063,204.9,0.9,1.0414023372287144,0.0916570352296562,0.1154006677796327,0.9532791231251864,0,303.2911392405063,512.0,308.0,0.0,0.1154006677796327,0.1154006677796327,0.0,0,303.2911392405063,512.0,308.0,0.0,0.1154006677796327,0.1154006677796327,0.0,4,239.4012658227848,204.0,0.0,0.9848080133555926,0.018799851604526,0.1154006677796327,1.0
79,398,599,5,31,1.516455696,204,5,395,10,0,28,Medicine-Pediatrics_ma31_ips5,5,39.11012658227848,232.6,28.6,0.6590984974958264,6.420958006934635e-05,0.1063600624697076,1.0,3,162.81898734177216,204.4,0.4,0.962548692264886,0.0146255664202241,0.1063600624697076,1.0,3,162.81898734177216,204.4,0.4,0.962548692264886,0.0146255664202241,0.1063600624697076,1.0,1,235.0506329113924,210.3,6.3,1.0273789649415694,0.0756594323873122,0.1063600624697076,0.965787982943197,0,235.0506329113924,514.1,310.1,0.0,0.1063600624697076,0.1063600624697076,0.0,0,235.0506329113924,514.1,310.1,0.0,0.1063600624697076,0.1063600624697076,0.0,3,162.81898734177216,204.4,0.4,0.962548692264886,0.0146255664202241,0.1063600624697076,1.0
79,398,599,12,54,1.516455696,204,5,395,10,0,40,Medicine-Pediatrics_ma54_ips12,10,81.24430379746835,206.8,2.8,0.7907512520868114,0.0001290028835938,0.1465405305138193,1.0,1,409.44303797468353,204.0,0.0,1.0869782971619366,0.1287964217091378,0.1465405305138193,0.94253164556962,1,409.44303797468353,204.0,0.0,1.0869782971619366,0.1287964217091378,0.1465405305138193,0.94253164556962,1,409.44303797468353,204.0,0.0,1.0869782971619366,0.1287964217091378,0.1465405305138193,0.94253164556962,0,409.44303797468353,496.6,292.6,0.0,0.1465405305138193,0.1465405305138193,0.0,0,409.44303797468353,496.6,292.6,0.0,0.1465405305138193,0.1465405305138193,0.0,5,409.44303797468353,204.0,0.0,1.0354257095158597,0.0558379612278968,0.1465405305138193,1.0
79,398,599,11,41,1.516455696,204,5,395,10,0,38,Medicine-Pediatrics_ma41_ips11,10,76.4126582278481,209.5,5.5,0.7253255425709515,1.6155958856158112e-05,0.1769208844008306,1.0,1,310.87341772151905,204.0,0.0,1.0769616026711184,0.1544198664440734,0.1769208844008306,0.9465822784810124,1,310.87341772151905,204.0,0.0,1.0769616026711184,0.1544198664440734,0.1769208844008306,0.9465822784810124,1,310.87341772151905,204.0,0.0,1.0769616026711184,0.1544198664440734,0.1769208844008306,0.9465822784810124,0,310.87341772151905,470.7,266.7,0.0,0.1769208844008306,0.1769208844008306,0.0,0,310.87341772151905,470.7,266.7,0.0,0.1769208844008306,0.1769208844008306,0.0,4,310.87341772151905,204.1,0.1,1.040567612687813,0.0835536705319676,0.1769208844008306,1.0
79,398,599,9,33,1.516455696,204,5,395,10,0,30,Medicine-Pediatrics_ma33_ips9,8,62.563291139240505,209.1,5.1,0.7413814691151919,0.0001535893155258,0.1798451965396874,1.0,4,249.0594936708861,204.0,0.0,1.02228714524207,0.0636463070634966,0.1798451965396874,1.0,4,249.0594936708861,204.0,0.0,1.02228714524207,0.0636463070634966,0.1798451965396874,1.0,1,250.21518987341773,204.3,0.3,1.06110183639399,0.1523059265442404,0.1798451965396874,0.953118057349522,0,250.21518987341773,466.8,262.8,0.0,0.1798451965396874,0.1798451965396874,0.0,0,250.21518987341773,466.8,262.8,0.0,0.1798451965396874,0.1798451965396874,0.0,4,249.0594936708861,204.0,0.0,1.02228714524207,0.0636463070634966,0.1798451965396874,1.0
79,398,599,17,6,1.516455696,204,5,395,10,0,4,Medicine-Pediatrics_ma6_ips17,0,45.49367088607595,204.0,0.0,0.0,1.0,1.0,0.0,0,45.49367088607595,204.0,0.0,0.0,1.0,1.0,0.0,0,45.49367088607595,204.0,0.0,0.0,1.0,1.0,0.0,1,45.49367088607595,204.0,0.0,1.063272120200334,0.9873455759599332,1.0,0.9518987341772152,0,45.49367088607595,204.0,0.0,0.0,1.0,1.0,0.0,0,45.49367088607595,204.0,0.0,0.0,1.0,1.0,0.0,4,45.49367088607595,204.0,0.0,1.0245409015025042,0.9509181969949916,1.0,1.0
79,398,599,6,9,1.516455696,204,5,395,10,0,6,Medicine-Pediatrics_ma9_ips6,5,40.11898734177216,210.0,6.0,0.7856093489148581,0.0071368948247078,0.4396215915414579,1.0,3,65.13037974683544,204.2,0.2,1.0037284362826937,0.1575681691708403,0.4396215915414579,1.0,3,65.13037974683544,204.2,0.2,1.0037284362826937,0.1575681691708403,0.4396215915414579,1.0,1,68.24050632911393,206.4,2.4,1.0393989983305507,0.3646494156928214,0.4396215915414579,0.9617788409939532,0,68.24050632911393,302.3,98.3,0.0,0.4396215915414579,0.4396215915414579,0.0,0,68.24050632911393,302.3,98.3,0.0,0.4396215915414579,0.4396215915414579,0.0,3,65.13037974683544,204.2,0.2,1.0037284362826937,0.1575681691708403,0.4396215915414579,1.0
79,398,599,12,18,1.516455696,204,5,395,10,0,15,Medicine-Pediatrics_ma18_ips12,9,76.43164556962024,204.0,0.0,0.872361342979039,0.0068818401038768,0.4396215915414579,1.0,1,136.48101265822783,204.0,0.0,1.085475792988314,0.401630167926937,0.4396215915414579,0.9450632911392404,1,136.48101265822783,204.0,0.0,1.085475792988314,0.401630167926937,0.4396215915414579,0.9450632911392404,1,136.48101265822783,204.0,0.0,1.085475792988314,0.401630167926937,0.4396215915414579,0.9450632911392404,0,136.48101265822783,302.6,98.6,0.0,0.4396215915414579,0.4396215915414579,0.0,0,136.48101265822783,302.6,98.6,0.0,0.4396215915414579,0.4396215915414579,0.0,4,136.48101265822783,204.1,0.1,1.045909849749583,0.2663963749105652,0.4396215915414579,1.0
79,398,599,5,8,1.516455696,204,5,395,10,0,5,Medicine-Pediatrics_ma8_ips5,4,34.47341772151899,210.6,6.6,0.810601001669449,0.0136894824707846,0.4121452420701169,1.0,3,47.35189873417722,204.7,0.7,0.9588202559821928,0.0841402337228714,0.4121452420701169,0.999746192893401,3,47.35189873417722,204.7,0.7,0.9588202559821928,0.0841402337228714,0.4121452420701169,0.999746192893401,1,60.65822784810128,208.8,4.8,1.02771285475793,0.3242070116861436,0.4121452420701169,0.9736107150684636,0,60.65822784810128,317.9,113.9,0.0,0.4121452420701169,0.4121452420701169,0.0,0,60.65822784810128,317.9,113.9,0.0,0.4121452420701169,0.4121452420701169,0.0,4,34.47341772151899,210.6,6.6,0.810601001669449,0.0136894824707846,0.4121452420701169,1.0
79,398,599,16,49,1.516455696,204,5,395,10,0,40,Medicine-Pediatrics_ma49_ips16,13,102.74430379746836,204.2,0.2,0.8111339411840246,0.0001715822667408,0.2153248611631631,1.0,1,371.53164556962025,204.0,0.0,1.118363939899833,0.1965115470228158,0.2153248611631631,0.9356962025316456,1,371.53164556962025,204.0,0.0,1.118363939899833,0.1965115470228158,0.2153248611631631,0.9356962025316456,1,371.53164556962025,204.0,0.0,1.118363939899833,0.1965115470228158,0.2153248611631631,0.9356962025316456,0,371.53164556962025,451.9,247.9,0.0,0.2153248611631631,0.2153248611631631,0.0,0,371.53164556962025,451.9,247.9,0.0,0.2153248611631631,0.2153248611631631,0.0,5,371.53164556962025,204.0,0.0,1.06771285475793,0.1184625891637577,0.2153248611631631,1.0
79,398,599,6,43,1.516455696,204,5,395,10,0,40,Medicine-Pediatrics_ma43_ips6,6,46.588607594936704,228.2,24.2,0.6592654424040066,2.7072147272481165e-05,0.0920138214854214,1.0,3,302.86329113924046,204.3,0.3,1.0025041736227045,0.0237270450751252,0.0920138214854214,0.999746192893401,3,302.86329113924046,204.3,0.3,1.0025041736227045,0.0237270450751252,0.0920138214854214,0.999746192893401,1,326.0379746835443,205.8,1.8,1.0368948247078464,0.0695166547420303,0.0920138214854214,0.9544964807339428,0,326.0379746835443,528.3,324.3,0.0,0.0920138214854214,0.0920138214854214,0.0,0,326.0379746835443,528.3,324.3,0.0,0.0920138214854214,0.0920138214854214,0.0,4,166.62278481012655,204.4,0.4,0.9286727879799666,0.0062026454346988,0.0920138214854214,1.0
79,398,599,9,15,1.516455696,204,5,395,10,0,12,Medicine-Pediatrics_ma15_ips9,7,59.81772151898733,204.7,0.7,0.8401144765084665,0.0067612687813021,0.3956594323873121,1.0,5,103.71645569620252,204.0,0.0,1.0025709515859766,0.0922036727879799,0.3956594323873121,1.0,5,103.71645569620252,204.0,0.0,1.0025709515859766,0.0922036727879799,0.3956594323873121,1.0,1,113.73417721518987,204.5,0.5,1.059432387312187,0.3482470784641068,0.3956594323873121,0.94625184446898,0,113.73417721518987,325.7,121.7,0.0,0.3956594323873121,0.3956594323873121,0.0,0,113.73417721518987,325.7,121.7,0.0,0.3956594323873121,0.3956594323873121,0.0,3,113.73417721518987,204.6,0.6,1.0345575959933222,0.2359348914858097,0.3956594323873121,1.0
79,398,599,12,60,1.516455696,204,5,395,10,0,40,Medicine-Pediatrics_ma60_ips12,11,83.40506329113923,212.1,8.1,0.7193807861587496,0.0,0.1318864774624373,1.0,1,454.9367088607595,204.0,0.0,1.0884808013355596,0.1156730143459438,0.1318864774624373,0.940253164556962,1,454.9367088607595,204.0,0.0,1.0884808013355596,0.1156730143459438,0.1318864774624373,0.940253164556962,1,454.9367088607595,204.0,0.0,1.0884808013355596,0.1156730143459438,0.1318864774624373,0.940253164556962,0,454.9367088607595,508.1,304.1,0.0,0.1318864774624373,0.1318864774624373,0.0,0,454.9367088607595,508.1,304.1,0.0,0.1318864774624373,0.1318864774624373,0.0,4,454.9367088607595,204.0,0.0,1.0465358931552589,0.0665543763415215,0.1318864774624373,1.0
329,1600,5964,7,37,4.531914894,4648,4,1316,10,0,34,Medicine-Preliminary (PGY-1 Only)_ma37_ips7,3,54.38297872340426,4648.0,0.0,0.5148669796557119,0.0,0.0417459713234361,1.0,1,661.705775075988,4648.0,0.0,1.0003353454057682,0.015118488710038,0.0417459713234361,1.0,1,661.705775075988,4648.0,0.0,1.0003353454057682,0.015118488710038,0.0417459713234361,1.0,1,661.705775075988,4648.0,0.0,1.0003353454057682,0.015118488710038,0.0417459713234361,1.0,0,670.7234042553191,5617.4,969.4,0.0,0.0417459713234361,0.0417459713234361,0.0,0,670.7234042553191,5617.4,969.4,0.0,0.0417459713234361,0.0417459713234361,0.0,1,661.705775075988,4648.0,0.0,1.0003353454057682,0.015118488710038,0.0417459713234361,1.0
329,1600,5964,15,21,4.531914894,4648,4,1316,10,0,18,Medicine-Preliminary (PGY-1 Only)_ma21_ips15,5,90.72644376899696,4648.0,0.0,0.6619684775318578,1.0479543930248155e-06,0.1576123407109322,1.0,1,380.6808510638298,4648.0,0.0,1.006673373574782,0.1151592890677398,0.1576123407109322,1.0,1,380.6808510638298,4648.0,0.0,1.006673373574782,0.1151592890677398,0.1576123407109322,1.0,1,380.6808510638298,4648.0,0.0,1.006673373574782,0.1151592890677398,0.1576123407109322,1.0,0,380.6808510638298,4923.7,275.7,0.0,0.1576123407109322,0.1576123407109322,0.0,0,380.6808510638298,4923.7,275.7,0.0,0.1576123407109322,0.1576123407109322,0.0,1,380.6808510638298,4648.0,0.0,1.006673373574782,0.1151592890677398,0.1576123407109322,1.0
329,1600,5964,8,14,4.531914894,4648,4,1316,10,0,11,Medicine-Preliminary (PGY-1 Only)_ma14_ips8,3,54.44407294832828,4648.0,0.0,0.5884082271406215,3.0485945978903724e-06,0.1260898725687458,1.0,1,253.590273556231,4648.0,0.0,1.001861167002012,0.058722849920033,0.1260898725687458,1.0,1,253.590273556231,4648.0,0.0,1.001861167002012,0.058722849920033,0.1260898725687458,1.0,1,253.590273556231,4648.0,0.0,1.001861167002012,0.058722849920033,0.1260898725687458,1.0,0,253.7872340425532,5081.2,433.2,0.0,0.1260898725687458,0.1260898725687458,0.0,0,253.7872340425532,5081.2,433.2,0.0,0.1260898725687458,0.1260898725687458,0.0,1,253.590273556231,4648.0,0.0,1.001861167002012,0.058722849920033,0.1260898725687458,1.0
