n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,result_file_prefix,signal_value,reviews
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,7,126.8936170212766
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,8,145.0212765957447
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,9,163.1489361702128
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,10,181.2765957446809
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,11,199.40425531914892
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,12,217.53191489361703
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,13,235.65957446808517
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,14,253.7872340425532
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,15,271.9148936170213
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,16,290.0425531914894
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,17,308.17021276595744
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,18,326.29787234042567
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,19,344.42553191489367
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,20,362.5531914893617
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,21,380.6808510638298
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,22,398.8085106382979
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,23,416.93617021276594
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,24,435.06382978723406
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,25,453.1914893617021
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,26,471.31914893617034
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,27,489.44680851063833
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,28,507.5744680851064
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,29,525.7021276595744
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,30,543.8297872340426
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,31,561.9574468085106
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,32,580.0851063829788
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,33,598.2127659574469
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,34,616.3404255319149
329,1600,5964,13,36,Medicine-Preliminary (PGY-1 Only)_ma36_ips13,35,634.468085106383
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,0,761.3617021276596
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,1,760.2534954407295
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,2,284.17963525835864
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,3,54.80243161094226
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,4,72.51063829787235
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,5,90.63829787234044
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,6,108.76595744680851
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,7,126.8936170212766
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,8,145.0212765957447
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,9,163.1489361702128
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,10,181.2765957446809
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,11,199.40425531914892
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,12,217.53191489361703
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,13,235.65957446808517
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,14,253.7872340425532
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,15,271.9148936170213
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,16,290.0425531914894
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,17,308.17021276595744
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,18,326.29787234042567
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,19,344.42553191489367
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,20,362.5531914893617
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,21,380.6808510638298
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,22,398.8085106382979
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,23,416.93617021276594
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,24,435.06382978723406
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,25,453.1914893617021
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,26,471.31914893617034
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,27,489.44680851063833
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,28,507.5744680851064
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,29,525.7021276595744
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,30,543.8297872340426
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,31,561.9574468085106
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,32,580.0851063829788
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,33,598.2127659574469
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,34,616.3404255319149
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,35,634.468085106383
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,36,652.5957446808512
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,37,670.7234042553191
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,38,688.8510638297873
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,39,706.9787234042553
329,1600,5964,7,42,Medicine-Preliminary (PGY-1 Only)_ma42_ips7,40,725.1063829787234
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,0,163.1489361702128
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,1,163.1489361702128
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,2,163.1489361702128
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,3,163.11854103343467
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,4,157.81003039513678
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,5,132.50425531914897
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,6,112.1243161094225
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,7,126.94316109422493
329,1600,5964,19,9,Medicine-Preliminary (PGY-1 Only)_ma9_ips19,8,145.0212765957447
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,0,725.1063829787234
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,1,725.1063829787234
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,2,724.477811550152
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,3,670.7185410334348
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,4,282.98176291793317
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,5,96.08571428571429
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,6,108.76595744680851
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,7,126.8936170212766
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,8,145.0212765957447
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,9,163.1489361702128
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,10,181.2765957446809
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,11,199.40425531914892
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,12,217.53191489361703
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,13,235.65957446808517
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,14,253.7872340425532
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,15,271.9148936170213
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,16,290.0425531914894
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,17,308.17021276595744
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,18,326.29787234042567
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,19,344.42553191489367
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,20,362.5531914893617
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,21,380.6808510638298
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,22,398.8085106382979
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,23,416.93617021276594
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,24,435.06382978723406
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,25,453.1914893617021
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,26,471.31914893617034
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,27,489.44680851063833
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,28,507.5744680851064
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,29,525.7021276595744
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,30,543.8297872340426
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,31,561.9574468085106
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,32,580.0851063829788
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,33,598.2127659574469
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,34,616.3404255319149
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,35,634.468085106383
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,36,652.5957446808512
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,37,670.7234042553191
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,38,688.8510638297873
329,1600,5964,14,40,Medicine-Preliminary (PGY-1 Only)_ma40_ips14,39,706.9787234042553
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,0,888.2553191489362
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,1,888.2553191489362
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,2,888.2553191489362
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,3,856.7285714285714
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,4,502.0501519756839
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,5,119.56808510638298
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,6,109.00790273556231
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,7,126.8936170212766
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,8,145.0212765957447
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,9,163.1489361702128
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,10,181.2765957446809
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,11,199.40425531914892
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,12,217.53191489361703
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,13,235.65957446808517
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,14,253.7872340425532
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,15,271.9148936170213
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,16,290.0425531914894
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,17,308.17021276595744
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,18,326.29787234042567
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,19,344.42553191489367
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,20,362.5531914893617
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,21,380.6808510638298
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,22,398.8085106382979
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,23,416.93617021276594
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,24,435.06382978723406
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,25,453.1914893617021
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,26,471.31914893617034
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,27,489.44680851063833
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,28,507.5744680851064
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,29,525.7021276595744
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,30,543.8297872340426
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,31,561.9574468085106
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,32,580.0851063829788
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,33,598.2127659574469
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,34,616.3404255319149
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,35,634.468085106383
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,36,652.5957446808512
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,37,670.7234042553191
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,38,688.8510638297873
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,39,706.9787234042553
329,1600,5964,15,49,Medicine-Preliminary (PGY-1 Only)_ma49_ips15,40,725.1063829787234
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,0,924.5106382978723
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,1,823.0717325227964
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,2,49.80547112462006
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,3,54.38297872340426
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,4,72.51063829787235
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,5,90.63829787234044
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,6,108.76595744680851
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,7,126.8936170212766
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,8,145.0212765957447
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,9,163.1489361702128
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,10,181.2765957446809
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,11,199.40425531914892
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,12,217.53191489361703
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,13,235.65957446808517
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,14,253.7872340425532
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,15,271.9148936170213
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,16,290.0425531914894
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,17,308.17021276595744
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,18,326.29787234042567
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,19,344.42553191489367
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,20,362.5531914893617
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,21,380.6808510638298
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,22,398.8085106382979
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,23,416.93617021276594
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,24,435.06382978723406
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,25,453.1914893617021
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,26,471.31914893617034
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,27,489.44680851063833
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,28,507.5744680851064
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,29,525.7021276595744
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,30,543.8297872340426
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,31,561.9574468085106
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,32,580.0851063829788
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,33,598.2127659574469
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,34,616.3404255319149
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,35,634.468085106383
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,36,652.5957446808512
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,37,670.7234042553191
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,38,688.8510638297873
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,39,706.9787234042553
329,1600,5964,5,51,Medicine-Preliminary (PGY-1 Only)_ma51_ips5,40,725.1063829787234
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,0,398.8085106382979
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,1,398.8085106382979
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,2,398.8085106382979
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,3,397.88936170212764
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,4,366.92705167173256
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,5,213.9255319148936
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,6,115.40699088145895
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,7,126.8936170212766
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,8,145.0212765957447
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,9,163.1489361702128
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,10,181.2765957446809
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,11,199.40425531914892
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,12,217.53191489361703
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,13,235.65957446808517
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,14,253.7872340425532
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,15,271.9148936170213
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,16,290.0425531914894
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,17,308.17021276595744
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,18,326.29787234042567
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,19,344.42553191489367
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,20,362.5531914893617
329,1600,5964,18,22,Medicine-Preliminary (PGY-1 Only)_ma22_ips18,21,380.6808510638298
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,0,217.53191489361703
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,1,216.61975683890577
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,2,99.33282674772036
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,3,54.83069908814589
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,4,72.51063829787235
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,5,90.63829787234044
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,6,108.76595744680851
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,7,126.8936170212766
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,8,145.0212765957447
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,9,163.1489361702128
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,10,181.2765957446809
329,1600,5964,7,12,Medicine-Preliminary (PGY-1 Only)_ma12_ips7,11,199.40425531914892
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,0,1051.404255319149
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,1,1051.404255319149
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,2,1051.404255319149
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,3,1016.3960486322187
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,4,598.5534954407295
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,5,121.66534954407294
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,6,109.06838905775078
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,7,126.8936170212766
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,8,145.0212765957447
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,9,163.1489361702128
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,10,181.2765957446809
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,11,199.40425531914892
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,12,217.53191489361703
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,13,235.65957446808517
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,14,253.7872340425532
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,15,271.9148936170213
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,16,290.0425531914894
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,17,308.17021276595744
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,18,326.29787234042567
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,19,344.42553191489367
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,20,362.5531914893617
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,21,380.6808510638298
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,22,398.8085106382979
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,23,416.93617021276594
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,24,435.06382978723406
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,25,453.1914893617021
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,26,471.31914893617034
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,27,489.44680851063833
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,28,507.5744680851064
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,29,525.7021276595744
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,30,543.8297872340426
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,31,561.9574468085106
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,32,580.0851063829788
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,33,598.2127659574469
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,34,616.3404255319149
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,35,634.468085106383
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,36,652.5957446808512
329,1600,5964,15,58,Medicine-Preliminary (PGY-1 Only)_ma58_ips15,37,670.7234042553191
