n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,spots_per_program,simulations_per_s,study_min_signal,applicants_per_position,minimum_unmatched,study_max_signal,result_file_prefix
661.0,7532.0,880.0,18.0,32.0,11.394856278366111,20.0,0.0,0.11683483802442911,0.0,31.0,heatmap_np661_npos7532_napp880_ips18_max_app32
115.0,255.0,13048.0,7.0,56.0,2.217391304347826,20.0,0.0,51.168627450980395,12793.0,40.0,heatmap_np115_npos255_napp13048_ips7_max_app56
139.0,8003.0,8999.0,16.0,8.0,57.57553956834533,20.0,0.0,1.1244533300012496,996.0,7.0,heatmap_np139_npos8003_napp8999_ips16_max_app8
568.0,5380.0,4460.0,19.0,51.0,9.471830985915492,20.0,0.0,0.828996282527881,0.0,40.0,heatmap_np568_npos5380_napp4460_ips19_max_app51
220.0,3109.0,9745.0,6.0,19.0,14.131818181818181,20.0,0.0,3.1344483756834993,6636.0,18.0,heatmap_np220_npos3109_napp9745_ips6_max_app19
352.0,6422.0,17418.0,8.0,26.0,18.244318181818183,20.0,0.0,2.7122391778262225,10996.0,25.0,heatmap_np352_npos6422_napp17418_ips8_max_app26
499.0,3863.0,4721.0,17.0,58.0,7.741482965931864,20.0,0.0,1.2221071705928035,858.0,40.0,heatmap_np499_npos3863_napp4721_ips17_max_app58
752.0,8795.0,12898.0,11.0,45.0,11.695478723404255,20.0,0.0,1.4665150653780556,4103.0,40.0,heatmap_np752_npos8795_napp12898_ips11_max_app45
12.0,1567.0,168.0,14.0,12.0,130.58333333333334,20.0,0.0,0.10721123165283983,0.0,11.0,heatmap_np12_npos1567_napp168_ips14_max_app12
84.0,6027.0,11299.0,18.0,36.0,71.75,20.0,0.0,1.8747303799568609,5272.0,35.0,heatmap_np84_npos6027_napp11299_ips18_max_app36
728.0,3634.0,1554.0,7.0,11.0,4.991758241758242,20.0,0.0,0.42762795817281235,0.0,10.0,heatmap_np728_npos3634_napp1554_ips7_max_app11
426.0,8732.0,15787.0,13.0,23.0,20.497652582159624,20.0,0.0,1.8079477782867612,7055.0,22.0,heatmap_np426_npos8732_napp15787_ips13_max_app23
375.0,1006.0,6005.0,12.0,47.0,2.6826666666666665,20.0,0.0,5.969184890656064,4999.0,40.0,heatmap_np375_npos1006_napp6005_ips12_max_app47
296.0,9481.0,2899.0,10.0,54.0,32.0304054054054,20.0,0.0,0.3057694336040502,0.0,40.0,heatmap_np296_npos9481_napp2899_ips10_max_app54
542.0,2052.0,11099.0,15.0,31.0,3.7859778597785976,20.0,0.0,5.408869395711501,9047.0,30.0,heatmap_np542_npos2052_napp11099_ips15_max_app31
610.0,7190.0,7329.0,5.0,17.0,11.78688524590164,20.0,0.0,1.0193324061196105,139.0,16.0,heatmap_np610_npos7190_napp7329_ips5_max_app17
167.0,4421.0,15565.0,20.0,42.0,26.473053892215567,20.0,0.0,3.520696674960416,11144.0,40.0,heatmap_np167_npos4421_napp15565_ips20_max_app42
159.0,5852.0,7020.0,7.0,53.0,36.80503144654088,20.0,0.0,1.1995898838004102,1168.0,40.0,heatmap_np159_npos5852_napp7020_ips7_max_app53
606.0,3259.0,15115.0,18.0,21.0,5.377887788778878,20.0,0.0,4.63792574409328,11856.0,20.0,heatmap_np606_npos3259_napp15115_ips18_max_app21
550.0,8162.0,2497.0,12.0,6.0,14.84,20.0,0.0,0.3059299191374663,0.0,5.0,heatmap_np550_npos8162_napp2497_ips12_max_app6
301.0,871.0,10557.0,13.0,36.0,2.893687707641196,20.0,0.0,12.120551090700344,9686.0,35.0,heatmap_np301_npos871_napp10557_ips13_max_app36
370.0,9892.0,16578.0,15.0,43.0,26.735135135135135,20.0,0.0,1.6758997169429841,6686.0,40.0,heatmap_np370_npos9892_napp16578_ips15_max_app43
418.0,2342.0,6658.0,10.0,13.0,5.6028708133971294,20.0,0.0,2.842869342442357,4316.0,12.0,heatmap_np418_npos2342_napp6658_ips10_max_app13
733.0,7206.0,12043.0,20.0,27.0,9.830832196452933,20.0,0.0,1.6712461837357757,4837.0,26.0,heatmap_np733_npos7206_napp12043_ips20_max_app27
91.0,4949.0,2157.0,5.0,60.0,54.38461538461539,20.0,0.0,0.4358456253788644,0.0,40.0,heatmap_np91_npos4949_napp2157_ips5_max_app60
17.0,7633.0,13288.0,9.0,17.0,449.0,20.0,0.0,1.740862046377571,5655.0,16.0,heatmap_np17_npos7633_napp13288_ips9_max_app17
494.0,5240.0,17722.0,6.0,33.0,10.607287449392713,20.0,0.0,3.3820610687022903,12482.0,32.0,heatmap_np494_npos5240_napp17722_ips6_max_app33
344.0,2544.0,5168.0,19.0,8.0,7.395348837209302,20.0,0.0,2.0314465408805034,2624.0,7.0,heatmap_np344_npos2544_napp5168_ips19_max_app8
228.0,6716.0,3711.0,17.0,16.0,29.45614035087719,20.0,0.0,0.5525610482430018,0.0,15.0,heatmap_np228_npos6716_napp3711_ips17_max_app16
573.0,4269.0,9137.0,8.0,41.0,7.450261780104712,20.0,0.0,2.1403138908409463,4868.0,40.0,heatmap_np573_npos4269_napp9137_ips8_max_app41
677.0,9319.0,8194.0,14.0,55.0,13.765140324963072,20.0,0.0,0.8792788925850413,0.0,40.0,heatmap_np677_npos9319_napp8194_ips14_max_app55
135.0,1588.0,13585.0,11.0,32.0,11.762962962962963,20.0,0.0,8.55478589420655,11997.0,31.0,heatmap_np135_npos1588_napp13585_ips11_max_app32
111.0,8867.0,548.0,20.0,38.0,79.88288288288288,20.0,0.0,0.061802187887673395,0.0,37.0,heatmap_np111_npos8867_napp548_ips20_max_app38
653.0,1415.0,12577.0,5.0,7.0,2.1669218989280243,20.0,0.0,8.88833922261484,11162.0,6.0,heatmap_np653_npos1415_napp12577_ips5_max_app7
598.0,6553.0,5036.0,15.0,19.0,10.95819397993311,20.0,0.0,0.768502975736304,0.0,18.0,heatmap_np598_npos6553_napp5036_ips15_max_app19
253.0,3808.0,17028.0,10.0,51.0,15.051383399209486,20.0,0.0,4.4716386554621845,13220.0,40.0,heatmap_np253_npos3808_napp17028_ips10_max_app51
319.0,5413.0,10129.0,12.0,58.0,16.968652037617556,20.0,0.0,1.8712359135414742,4716.0,40.0,heatmap_np319_npos5413_napp10129_ips12_max_app58
469.0,2995.0,4141.0,13.0,26.0,6.38592750533049,20.0,0.0,1.3826377295492487,1146.0,25.0,heatmap_np469_npos2995_napp4141_ips13_max_app26
784.0,8094.0,14559.0,7.0,15.0,10.323979591836734,20.0,0.0,1.7987398072646406,6465.0,14.0,heatmap_np784_npos8094_napp14559_ips7_max_app15
41.0,393.0,8607.0,18.0,41.0,9.585365853658537,20.0,0.0,21.900763358778626,8214.0,40.0,heatmap_np41_npos393_napp8607_ips18_max_app41
68.0,7038.0,15246.0,14.0,10.0,103.5,20.0,0.0,2.166240409207161,8208.0,9.0,heatmap_np68_npos7038_napp15246_ips14_max_app10
709.0,4493.0,7714.0,11.0,35.0,6.337094499294781,20.0,0.0,1.7168929445804584,3221.0,34.0,heatmap_np709_npos4493_napp7714_ips11_max_app35
443.0,9426.0,10707.0,17.0,47.0,21.27765237020316,20.0,0.0,1.1359007001909611,1281.0,40.0,heatmap_np443_npos9426_napp10707_ips17_max_app47
395.0,2183.0,3208.0,8.0,24.0,5.526582278481013,20.0,0.0,1.4695373339441136,1025.0,23.0,heatmap_np395_npos2183_napp3208_ips8_max_app24
275.0,8618.0,5683.0,6.0,30.0,31.33818181818182,20.0,0.0,0.6594337433279183,0.0,29.0,heatmap_np275_npos8618_napp5683_ips6_max_app30
524.0,1039.0,16166.0,19.0,54.0,1.9828244274809161,20.0,0.0,15.559191530317612,15127.0,40.0,heatmap_np524_npos1039_napp16166_ips19_max_app54
629.0,6011.0,1164.0,9.0,43.0,9.556438791732909,20.0,0.0,0.19364498419564133,0.0,40.0,heatmap_np629_npos6011_napp1164_ips9_max_app43
183.0,3724.0,11613.0,16.0,17.0,20.349726775956285,20.0,0.0,3.1184210526315788,7889.0,16.0,heatmap_np183_npos3724_napp11613_ips16_max_app17
199.0,8287.0,17709.0,18.0,59.0,41.64321608040201,20.0,0.0,2.136961505973211,9422.0,40.0,heatmap_np199_npos8287_napp17709_ips18_max_app59
646.0,748.0,5541.0,7.0,29.0,1.1578947368421053,20.0,0.0,7.407754010695188,4793.0,28.0,heatmap_np646_npos748_napp5541_ips7_max_app29
516.0,5680.0,13169.0,13.0,12.0,11.007751937984496,20.0,0.0,2.318485915492958,7489.0,11.0,heatmap_np516_npos5680_napp13169_ips13_max_app12
267.0,3434.0,1035.0,12.0,44.0,12.861423220973784,20.0,0.0,0.3013977868375073,0.0,40.0,heatmap_np267_npos3434_napp1035_ips12_max_app44
386.0,7370.0,8146.0,10.0,37.0,19.093264248704664,20.0,0.0,1.105291723202171,776.0,36.0,heatmap_np386_npos7370_napp8146_ips10_max_app37
433.0,4788.0,13993.0,15.0,5.0,11.057736720554272,20.0,0.0,2.922514619883041,9205.0,4.0,heatmap_np433_npos4788_napp13993_ips15_max_app5
723.0,9758.0,3627.0,5.0,22.0,13.496542185338866,20.0,0.0,0.3716950194712031,0.0,21.0,heatmap_np723_npos9758_napp3627_ips5_max_app22
82.0,2478.0,9440.0,20.0,52.0,30.21951219512195,20.0,0.0,3.8095238095238093,6962.0,40.0,heatmap_np82_npos2478_napp9440_ips20_max_app52
57.0,5121.0,2589.0,16.0,31.0,89.84210526315789,20.0,0.0,0.5055653192735794,0.0,30.0,heatmap_np57_npos5121_napp2589_ips16_max_app31
800.0,2666.0,10263.0,9.0,56.0,3.3325,20.0,0.0,3.8495873968492123,7597.0,40.0,heatmap_np800_npos2666_napp10263_ips9_max_app56
460.0,7802.0,7077.0,19.0,40.0,16.96086956521739,20.0,0.0,0.907075108946424,0.0,39.0,heatmap_np460_npos7802_napp7077_ips19_max_app40
243.0,9161.0,12171.0,8.0,9.0,37.699588477366255,20.0,0.0,1.3285667503547647,3010.0,8.0,heatmap_np243_npos9161_napp12171_ips8_max_app9
588.0,1748.0,1827.0,17.0,33.0,2.9727891156462585,20.0,0.0,1.0451945080091534,79.0,32.0,heatmap_np588_npos1748_napp1827_ips17_max_app33
668.0,6846.0,16600.0,11.0,50.0,10.248502994011975,20.0,0.0,2.4247735904177623,9754.0,40.0,heatmap_np668_npos6846_napp16600_ips11_max_app50
125.0,4141.0,6293.0,14.0,25.0,33.128,20.0,0.0,1.5196812364163246,2152.0,24.0,heatmap_np125_npos4141_napp6293_ips14_max_app25
151.0,6385.0,11255.0,5.0,46.0,42.28476821192053,20.0,0.0,1.7627251370399373,4870.0,40.0,heatmap_np151_npos6385_napp11255_ips5_max_app46
693.0,3978.0,3019.0,20.0,14.0,5.740259740259741,20.0,0.0,0.7589240824534942,0.0,13.0,heatmap_np693_npos3978_napp3019_ips20_max_app14
564.0,8987.0,15689.0,10.0,27.0,15.934397163120567,20.0,0.0,1.7457438522310003,6702.0,26.0,heatmap_np564_npos8987_napp15689_ips10_max_app27
219.0,1297.0,7490.0,15.0,57.0,5.922374429223744,20.0,0.0,5.7748650732459526,6193.0,40.0,heatmap_np219_npos1297_napp7490_ips15_max_app57
334.0,7965.0,1678.0,13.0,51.0,23.847305389221557,20.0,0.0,0.21067168863779034,0.0,40.0,heatmap_np334_npos7965_napp1678_ips13_max_app51
484.0,524.0,11459.0,12.0,20.0,1.0826446280991735,20.0,0.0,21.86832061068702,10935.0,19.0,heatmap_np484_npos524_napp11459_ips12_max_app20
775.0,5572.0,6162.0,18.0,7.0,7.1896774193548385,20.0,0.0,1.105886575735822,590.0,6.0,heatmap_np775_npos5572_napp6162_ips18_max_app7
32.0,2838.0,15907.0,7.0,32.0,88.6875,20.0,0.0,5.6050035236081746,13069.0,31.0,heatmap_np32_npos2838_napp15907_ips7_max_app32
108.0,9599.0,4566.0,11.0,18.0,88.87962962962963,20.0,0.0,0.47567454943223253,0.0,17.0,heatmap_np108_npos9599_napp4566_ips11_max_app18
749.0,2012.0,17296.0,14.0,42.0,2.686248331108144,20.0,0.0,8.596421471172961,15284.0,40.0,heatmap_np749_npos2012_napp17296_ips14_max_app42
409.0,6914.0,43.0,8.0,55.0,16.904645476772615,20.0,0.0,0.006219265258894996,0.0,40.0,heatmap_np409_npos6914_napp43_ips8_max_app55
361.0,4619.0,12739.0,17.0,29.0,12.795013850415513,20.0,0.0,2.7579562675903877,8120.0,28.0,heatmap_np361_npos4619_napp12739_ips17_max_app29
291.0,6146.0,14125.0,19.0,23.0,21.120274914089347,20.0,0.0,2.298242759518386,7979.0,22.0,heatmap_np291_npos6146_napp14125_ips19_max_app23
540.0,3592.0,8840.0,6.0,48.0,6.651851851851852,20.0,0.0,2.461024498886414,5248.0,40.0,heatmap_np540_npos3592_napp8840_ips6_max_app48
620.0,8455.0,9589.0,16.0,34.0,13.637096774193548,20.0,0.0,1.134121821407451,1134.0,33.0,heatmap_np620_npos8455_napp9589_ips16_max_app34
174.0,1205.0,4338.0,9.0,11.0,6.925287356321839,20.0,0.0,3.6,3133.0,10.0,heatmap_np174_npos1205_napp4338_ips9_max_app11
176.0,8469.0,5529.0,20.0,21.0,48.11931818181818,20.0,0.0,0.6528515763372299,0.0,20.0,heatmap_np176_npos8469_napp5529_ips20_max_app21
620.0,1188.0,17663.0,5.0,52.0,1.9161290322580644,20.0,0.0,14.867845117845118,16475.0,40.0,heatmap_np620_npos1188_napp17663_ips5_max_app52
539.0,6159.0,1046.0,15.0,37.0,11.426716141001855,20.0,0.0,0.16983276505926287,0.0,36.0,heatmap_np539_npos6159_napp1046_ips15_max_app37
293.0,3577.0,13215.0,10.0,5.0,12.208191126279864,20.0,0.0,3.6944366787811016,9638.0,4.0,heatmap_np293_npos3577_napp13215_ips10_max_app5
359.0,6888.0,13934.0,12.0,12.0,19.186629526462397,20.0,0.0,2.022938443670151,7046.0,11.0,heatmap_np359_npos6888_napp13934_ips12_max_app12
410.0,4643.0,8122.0,13.0,44.0,11.324390243902439,20.0,0.0,1.7493000215377987,3479.0,40.0,heatmap_np410_npos4643_napp8122_ips13_max_app44
750.0,9574.0,9499.0,7.0,59.0,12.765333333333333,20.0,0.0,0.9921662836849802,0.0,40.0,heatmap_np750_npos9574_napp9499_ips7_max_app59
105.0,2035.0,3651.0,18.0,29.0,19.38095238095238,20.0,0.0,1.7941031941031942,1616.0,28.0,heatmap_np105_npos2035_napp3651_ips18_max_app29
34.0,5556.0,10221.0,14.0,34.0,163.41176470588235,20.0,0.0,1.8396328293736501,4665.0,33.0,heatmap_np34_npos5556_napp10221_ips14_max_app34
774.0,2852.0,2582.0,11.0,24.0,3.6847545219638245,20.0,0.0,0.9053295932678822,0.0,23.0,heatmap_np774_npos2852_napp2582_ips11_max_app24
483.0,7950.0,14756.0,17.0,10.0,16.459627329192546,20.0,0.0,1.8561006289308175,6806.0,9.0,heatmap_np483_npos7950_napp14756_ips17_max_app10
336.0,537.0,7084.0,8.0,33.0,1.5982142857142858,20.0,0.0,13.191806331471136,6547.0,32.0,heatmap_np336_npos537_napp7084_ips8_max_app33
217.0,9011.0,1799.0,6.0,40.0,41.525345622119815,20.0,0.0,0.1996448784818555,0.0,39.0,heatmap_np217_npos9011_napp1799_ips6_max_app40
565.0,1271.0,12107.0,19.0,16.0,2.2495575221238937,20.0,0.0,9.525570416994492,10836.0,15.0,heatmap_np565_npos1271_napp12107_ips19_max_app16
694.0,6408.0,6322.0,9.0,32.0,9.23342939481268,20.0,0.0,0.9865792759051186,0.0,31.0,heatmap_np694_npos6408_napp6322_ips9_max_app32
149.0,3952.0,16664.0,16.0,57.0,26.523489932885905,20.0,0.0,4.216599190283401,12712.0,40.0,heatmap_np149_npos3952_napp16664_ips16_max_app57
125.0,6859.0,2995.0,7.0,7.0,54.872,20.0,0.0,0.4366525732614084,0.0,6.0,heatmap_np125_npos6859_napp2995_ips7_max_app7
670.0,4125.0,11196.0,18.0,39.0,6.156716417910448,20.0,0.0,2.7141818181818183,7071.0,38.0,heatmap_np670_npos4125_napp11196_ips18_max_app39
590.0,9174.0,7514.0,12.0,50.0,15.549152542372882,20.0,0.0,0.8190538478308262,0.0,40.0,heatmap_np590_npos9174_napp7514_ips12_max_app50
242.0,1733.0,15749.0,13.0,20.0,7.161157024793388,20.0,0.0,9.087709174841315,14016.0,19.0,heatmap_np242_npos1733_napp15749_ips13_max_app20
311.0,7776.0,11413.0,15.0,27.0,25.0032154340836,20.0,0.0,1.4677211934156378,3637.0,26.0,heatmap_np311_npos7776_napp11413_ips15_max_app27
798.0,5096.0,15953.0,20.0,46.0,6.385964912280702,20.0,0.0,3.1304945054945055,10857.0,40.0,heatmap_np798_npos5096_napp15953_ips20_max_app46
58.0,2688.0,6173.0,5.0,14.0,46.3448275862069,20.0,0.0,2.2965029761904763,3485.0,13.0,heatmap_np58_npos2688_napp6173_ips5_max_app14
82.0,9742.0,17233.0,9.0,35.0,118.8048780487805,20.0,0.0,1.7689386163005543,7491.0,34.0,heatmap_np82_npos9742_napp17233_ips9_max_app35
726.0,2491.0,4538.0,16.0,11.0,3.431129476584022,20.0,0.0,1.8217583299879567,2047.0,10.0,heatmap_np726_npos2491_napp4538_ips16_max_app11
436.0,7355.0,12802.0,6.0,22.0,16.869266055045873,20.0,0.0,1.7405846363018356,5447.0,21.0,heatmap_np436_npos7355_napp12802_ips6_max_app22
385.0,4801.0,71.0,19.0,48.0,12.47012987012987,20.0,0.0,0.014788585711310144,0.0,40.0,heatmap_np385_npos4801_napp71_ips19_max_app48
268.0,5703.0,8833.0,17.0,55.0,21.279850746268657,20.0,0.0,1.5488339470454147,3130.0,40.0,heatmap_np268_npos5703_napp8833_ips17_max_app55
513.0,3408.0,14083.0,8.0,30.0,6.643274853801169,20.0,0.0,4.132335680751174,10675.0,29.0,heatmap_np513_npos3408_napp14083_ips8_max_app30
643.0,8310.0,4345.0,14.0,18.0,12.923794712286158,20.0,0.0,0.5228640192539109,0.0,17.0,heatmap_np643_npos8310_napp4345_ips14_max_app18
200.0,723.0,9631.0,11.0,41.0,3.615,20.0,0.0,13.320885200553251,8908.0,40.0,heatmap_np200_npos723_napp9631_ips11_max_app41
186.0,5997.0,15051.0,5.0,28.0,32.24193548387097,20.0,0.0,2.5097548774387195,9054.0,27.0,heatmap_np186_npos5997_napp15051_ips5_max_app28
629.0,3741.0,6991.0,20.0,60.0,5.947535771065183,20.0,0.0,1.8687516706762897,3250.0,40.0,heatmap_np629_npos3741_napp6991_ips20_max_app60
523.0,8605.0,10621.0,10.0,43.0,16.45315487571702,20.0,0.0,1.2342823939570018,2016.0,40.0,heatmap_np523_npos8605_napp10621_ips10_max_app43
278.0,1055.0,2525.0,15.0,13.0,3.7949640287769784,20.0,0.0,2.3933649289099526,1470.0,12.0,heatmap_np278_npos1055_napp2525_ips15_max_app13
393.0,9452.0,6651.0,13.0,6.0,24.05089058524173,20.0,0.0,0.7036606009310199,0.0,5.0,heatmap_np393_npos9452_napp6651_ips13_max_app6
444.0,2160.0,16537.0,12.0,37.0,4.864864864864865,20.0,0.0,7.656018518518518,14377.0,36.0,heatmap_np444_npos2160_napp16537_ips12_max_app37
709.0,7063.0,2163.0,18.0,53.0,9.961918194640338,20.0,0.0,0.3062438057482656,0.0,40.0,heatmap_np709_npos7063_napp2163_ips18_max_app53
65.0,4470.0,12085.0,7.0,21.0,68.76923076923077,20.0,0.0,2.703579418344519,7615.0,20.0,heatmap_np65_npos4470_napp12085_ips7_max_app21
43.0,8110.0,673.0,11.0,43.0,188.6046511627907,20.0,0.0,0.08298397040690506,0.0,40.0,heatmap_np43_npos8110_napp673_ips11_max_app43
468.0,5429.0,5191.0,8.0,15.0,11.600427350427351,20.0,0.0,0.9561613556824461,0.0,14.0,heatmap_np468_npos5429_napp5191_ips8_max_app15
321.0,2982.0,17781.0,17.0,40.0,9.289719626168225,20.0,0.0,5.962776659959759,14799.0,39.0,heatmap_np321_npos2982_napp17781_ips17_max_app40
251.0,6529.0,9091.0,19.0,34.0,26.01195219123506,20.0,0.0,1.3924031245213662,2562.0,33.0,heatmap_np251_npos6529_napp9091_ips19_max_app34
599.0,3833.0,3699.0,6.0,9.0,6.398998330550918,20.0,0.0,0.9650404382989826,0.0,8.0,heatmap_np599_npos3833_napp3699_ips6_max_app9
654.0,8844.0,13631.0,16.0,25.0,13.522935779816514,20.0,0.0,1.5412709181365898,4787.0,24.0,heatmap_np654_npos8844_napp13631_ips16_max_app25
108.0,1440.0,8206.0,9.0,48.0,13.333333333333334,20.0,0.0,5.698611111111111,6766.0,40.0,heatmap_np108_npos1440_napp8206_ips9_max_app48
134.0,9305.0,12535.0,18.0,14.0,69.44029850746269,20.0,0.0,1.3471252015045674,3230.0,13.0,heatmap_np134_npos9305_napp12535_ips18_max_app14
679.0,1604.0,541.0,7.0,45.0,2.362297496318115,20.0,0.0,0.33728179551122195,0.0,40.0,heatmap_np679_npos1604_napp541_ips7_max_app45
575.0,6703.0,17070.0,13.0,58.0,11.657391304347826,20.0,0.0,2.5466209160077575,10367.0,40.0,heatmap_np575_npos6703_napp17070_ips13_max_app58
227.0,4284.0,5043.0,12.0,26.0,18.87224669603524,20.0,0.0,1.177170868347339,759.0,25.0,heatmap_np227_npos4284_napp5043_ips12_max_app26
345.0,5266.0,4112.0,10.0,19.0,15.263768115942028,20.0,0.0,0.780858336498291,0.0,18.0,heatmap_np345_npos5266_napp4112_ips10_max_app19
492.0,2521.0,10066.0,15.0,51.0,5.123983739837398,20.0,0.0,3.9928599761999206,7545.0,40.0,heatmap_np492_npos2521_napp10066_ips15_max_app51
758.0,7658.0,8635.0,5.0,38.0,10.102902374670185,20.0,0.0,1.1275790023504833,977.0,37.0,heatmap_np758_npos7658_napp8635_ips5_max_app38
18.0,206.0,14623.0,20.0,8.0,11.444444444444445,20.0,0.0,70.98543689320388,14417.0,7.0,heatmap_np18_npos206_napp14623_ips20_max_app8
91.0,7222.0,7703.0,16.0,42.0,79.36263736263736,20.0,0.0,1.0666020492938244,481.0,40.0,heatmap_np91_npos7222_napp7703_ips16_max_app42
735.0,4936.0,15200.0,9.0,17.0,6.715646258503401,20.0,0.0,3.079416531604538,10264.0,16.0,heatmap_np735_npos4936_napp15200_ips9_max_app17
420.0,9907.0,3219.0,19.0,31.0,23.58809523809524,20.0,0.0,0.32492177248410214,0.0,30.0,heatmap_np420_npos9907_napp3219_ips19_max_app31
369.0,2328.0,10752.0,6.0,54.0,6.308943089430894,20.0,0.0,4.618556701030927,8424.0,40.0,heatmap_np369_npos2328_napp10752_ips6_max_app54
302.0,8139.0,16106.0,8.0,47.0,26.950331125827816,20.0,0.0,1.9788671827005775,7967.0,40.0,heatmap_np302_npos8139_napp16106_ips8_max_app47
547.0,897.0,5659.0,17.0,23.0,1.639853747714808,20.0,0.0,6.308807134894091,4762.0,22.0,heatmap_np547_npos897_napp5659_ips17_max_app23
603.0,5829.0,11672.0,11.0,10.0,9.666666666666666,20.0,0.0,2.0024017841825357,5843.0,9.0,heatmap_np603_npos5829_napp11672_ips11_max_app10
160.0,3284.0,1189.0,14.0,36.0,20.525,20.0,0.0,0.3620584652862363,0.0,35.0,heatmap_np160_npos3284_napp1189_ips14_max_app36
165.0,7165.0,12267.0,9.0,60.0,43.42424242424242,20.0,0.0,1.712072575017446,5102.0,40.0,heatmap_np165_npos7165_napp12267_ips9_max_app60
611.0,4444.0,1925.0,16.0,28.0,7.273322422258593,20.0,0.0,0.43316831683168316,0.0,27.0,heatmap_np611_npos4444_napp1925_ips16_max_app28
543.0,9455.0,16785.0,6.0,13.0,17.412523020257826,20.0,0.0,1.775251189846642,7330.0,12.0,heatmap_np543_npos9455_napp16785_ips6_max_app13
294.0,2076.0,6477.0,19.0,44.0,7.061224489795919,20.0,0.0,3.1199421965317917,4401.0,40.0,heatmap_np294_npos2076_napp6477_ips19_max_app44
377.0,8745.0,2703.0,17.0,36.0,23.19628647214854,20.0,0.0,0.3090909090909091,0.0,35.0,heatmap_np377_npos8745_napp2703_ips17_max_app36
425.0,991.0,10377.0,8.0,6.0,2.3317647058823527,20.0,0.0,10.471241170534814,9386.0,5.0,heatmap_np425_npos991_napp10377_ips8_max_app6
727.0,6040.0,7244.0,14.0,21.0,8.308115543328748,20.0,0.0,1.1993377483443708,1204.0,20.0,heatmap_np727_npos6040_napp7244_ips14_max_app21
86.0,3617.0,14882.0,11.0,53.0,42.05813953488372,20.0,0.0,4.11445949682057,11265.0,40.0,heatmap_np86_npos3617_napp14882_ips11_max_app53
10.0,8818.0,7961.0,7.0,10.0,881.8,20.0,0.0,0.9028124291222499,0.0,9.0,heatmap_np10_npos8818_napp7961_ips7_max_app10
753.0,1542.0,13809.0,18.0,55.0,2.047808764940239,20.0,0.0,8.955252918287938,12267.0,40.0,heatmap_np753_npos1542_napp13809_ips18_max_app55
499.0,6445.0,3531.0,12.0,41.0,12.915831663326653,20.0,0.0,0.547866563227308,0.0,40.0,heatmap_np499_npos6445_napp3531_ips12_max_app41
349.0,3837.0,9343.0,13.0,16.0,10.994269340974212,20.0,0.0,2.4349752410737557,5506.0,15.0,heatmap_np349_npos3837_napp9343_ips13_max_app16
223.0,5365.0,17543.0,15.0,8.0,24.05829596412556,20.0,0.0,3.269897483690587,12178.0,7.0,heatmap_np223_npos5365_napp17543_ips15_max_app8
567.0,3122.0,5373.0,10.0,34.0,5.506172839506172,20.0,0.0,1.7210121716848175,2251.0,33.0,heatmap_np567_npos3122_napp5373_ips10_max_app34
684.0,7987.0,13054.0,20.0,49.0,11.676900584795321,20.0,0.0,1.634405909603105,5067.0,40.0,heatmap_np684_npos7987_napp13054_ips20_max_app49
142.0,422.0,921.0,5.0,25.0,2.971830985915493,20.0,0.0,2.1824644549763033,499.0,24.0,heatmap_np142_npos422_napp921_ips5_max_app25
116.0,7506.0,14239.0,14.0,45.0,64.70689655172414,20.0,0.0,1.897015720756728,6733.0,40.0,heatmap_np116_npos7506_napp14239_ips14_max_app45
591.0,5211.0,9755.0,17.0,26.0,8.817258883248732,20.0,0.0,1.8720015352139705,4544.0,25.0,heatmap_np591_npos5211_napp9755_ips17_max_app26
246.0,2652.0,4506.0,8.0,58.0,10.78048780487805,20.0,0.0,1.6990950226244343,1854.0,40.0,heatmap_np246_npos2652_napp4506_ips8_max_app58
326.0,6589.0,4662.0,6.0,52.0,20.211656441717793,20.0,0.0,0.7075428744877826,0.0,40.0,heatmap_np326_npos6589_napp4662_ips6_max_app52
476.0,4317.0,17393.0,19.0,19.0,9.069327731092438,20.0,0.0,4.028955293027566,13076.0,18.0,heatmap_np476_npos4317_napp17393_ips19_max_app19
779.0,9289.0,228.0,9.0,8.0,11.92426187419769,20.0,0.0,0.024545160943050922,0.0,7.0,heatmap_np779_npos9289_napp228_ips9_max_app8
36.0,1695.0,12923.0,16.0,36.0,47.083333333333336,20.0,0.0,7.624188790560472,11228.0,35.0,heatmap_np36_npos1695_napp12923_ips16_max_app36
61.0,5901.0,1512.0,20.0,18.0,96.73770491803279,20.0,0.0,0.25622775800711745,0.0,17.0,heatmap_np61_npos5901_napp1512_ips20_max_app18
702.0,3132.0,11292.0,5.0,43.0,4.461538461538462,20.0,0.0,3.6053639846743293,8160.0,40.0,heatmap_np702_npos3132_napp11292_ips5_max_app43
449.0,8270.0,6047.0,15.0,54.0,18.41870824053452,20.0,0.0,0.7311970979443773,0.0,40.0,heatmap_np449_npos8270_napp6047_ips15_max_app54
401.0,841.0,15793.0,10.0,30.0,2.0972568578553616,20.0,0.0,18.77883472057075,14952.0,29.0,heatmap_np401_npos841_napp15793_ips10_max_app30
270.0,9941.0,11070.0,12.0,24.0,36.818518518518516,20.0,0.0,1.113570063373906,1129.0,23.0,heatmap_np270_npos9941_napp11070_ips12_max_app24
